형태소,품사,분류,카운트
자원,Noun,6,1
자장가,Noun,1,1
자주,Noun,1,1
자주,Noun,8,2
자주,Noun,10,2
자처,Noun,10,1
자체,Noun,1,4
자체,Noun,3,1
자체,Noun,5,1
자체,Noun,8,2
자체,Noun,9,1
자체,Noun,10,5
자칫,Noun,10,1
자크,Noun,2,1
자타공인,Noun,9,1
작,Modifier,2,1
작,Modifier,6,1
작,Modifier,7,1
작,Modifier,8,3
작,Modifier,9,2
작,Modifier,10,2
작,Noun,1,2
작,Noun,7,2
작,Noun,10,3
작가,Noun,1,1
작가,Noun,10,1
작고,Noun,5,1
작고,Noun,7,1
작도,Noun,9,1
작도,Noun,10,3
작렬,Noun,1,2
작렬,Noun,10,1
작살,Noun,10,2
작성,Noun,8,1
작성,Noun,9,1
작아,Adjective,10,1
작아서,Adjective,10,1
작은,Adjective,3,1
작은건,Adjective,10,1
작이었다,Adjective,1,1
작정,Noun,5,1
작품,Noun,1,4
작품,Noun,2,1
작품,Noun,4,1
작품,Noun,5,1
작품,Noun,6,2
작품,Noun,7,3
작품,Noun,8,10
작품,Noun,9,4
작품,Noun,10,12
잔,Noun,1,1
잔,Noun,7,1
잔,Noun,9,1
잔,Noun,10,2
잔건,Verb,1,1
잔다고,Verb,6,1
잔데도,Verb,10,1
잔뜩,Noun,1,2
잔뜩,Noun,5,1
잔뜩,Noun,8,1
잔뜩,Noun,10,1
잔말,Noun,10,1
잔소리,Noun,10,1
잔잔한,Adjective,9,1
잔치,Noun,1,5
잔치,Noun,4,1
잔치,Noun,6,4
잔치,Noun,7,3
잔치,Noun,8,3
잔해,Noun,1,1
잖아,Verb,1,1
잘,Verb,1,10
잘,Verb,2,1
잘,Verb,4,2
잘,Verb,5,4
잘,Verb,6,4
잘,Verb,7,6
잘,Verb,8,17
잘,Verb,9,23
잘,Verb,10,50
잘,VerbPrefix,1,5
잘,VerbPrefix,4,1
잘,VerbPrefix,7,8
잘,VerbPrefix,8,8
잘,VerbPrefix,9,15
잘,VerbPrefix,10,52
잘거,Verb,1,1
잘나온거,Verb,10,1
잘되,Verb,8,1
잘렸지,Verb,1,1
잘만,Noun,1,1
잘만,Noun,3,1
잘만,Noun,9,2
잘만,Noun,10,2
잘만드,Noun,10,1
잘맞게,Adjective,9,1
잘맞고,Adjective,9,1
잘못,Noun,7,1
잘못,Noun,8,1
잘밨습니,Noun,9,1
잘봗습당,Noun,10,1
잘봣습니,Noun,9,1
잘봣습니,Noun,10,2
잘뽑고,Verb,10,1
잘뽑아놓고,Verb,1,1
잘생겨서,Adjective,10,1
잘생겼어여,Adjective,8,1
잘생겼어요,Adjective,8,1
잘생긴듯,Adjective,9,1
잘생김,Adjective,10,1
잘줘야,Verb,8,1
잘풀엇습니,Noun,9,1
잠,Noun,1,11
잠,Noun,6,1
잠,Noun,7,1
잠,Noun,8,1
잠,Noun,10,5
잠깐,Noun,1,1
잠깐,Noun,5,1
잠깐,Noun,8,2
잠깐,Noun,10,2
잠도,Noun,6,1
잠든건,Verb,1,1
잠든건,Verb,2,1
잠들기까지,Verb,1,1
잠들었네요,Verb,2,1
잠들었네요,Verb,5,1
잠들었다,Verb,1,1
잠들었어요,Verb,1,1
잠들었음,Verb,1,1
잠들진,Verb,7,1
잠듦,Verb,1,1
잠듬,Noun,1,1
잠시,Noun,5,2
잠시,Noun,8,2
잠시,Noun,9,1
잠오는,Verb,5,1
잠오는거,Verb,4,1
잠오던데,Verb,10,1
잠자고,Verb,1,1
잠적,Noun,10,1
잡,Noun,7,1
잡,Noun,10,2
잡고,Noun,7,1
잡기,Noun,10,1
잡니다,Verb,1,1
잡니다,Verb,10,1
잡다,Verb,1,1
잡다한,Adjective,7,1
잡아,Verb,8,1
잡아,Verb,10,1
잡아낸,Verb,7,1
잡아먹는,Verb,10,1
잡아타고,Verb,10,1
잡을려다,Verb,6,1
잡지,Noun,5,1
잡탕,Noun,1,1
잡탕,Noun,6,1
잡탕,Noun,10,1
잡혀있어요,Verb,10,1
잡히질,Verb,4,1
잣,Noun,1,1
잣,Noun,5,1
잣음,Noun,1,1
잣음,Noun,7,1
잤네,Verb,2,1
잤네요,Verb,1,1
잤네요,Verb,2,1
잤네요,Verb,5,1
잤네요,Verb,10,1
잤다,Verb,1,5
잤다고,Verb,1,1
잤다구요,Verb,1,1
잤다는,Verb,10,1
잤습니다,Verb,1,1
잤어요,Verb,1,3
잤었는데,Verb,9,1
잤음,Verb,1,1
잤음,Verb,8,1
장,Noun,1,1
장,Noun,5,1
장,Noun,6,1
장,Noun,10,3
장,Suffix,1,1
장,Suffix,10,1
장가,Noun,5,1
장가,Noun,7,1
장가,Noun,8,1
장가,Noun,9,1
장가,Noun,10,2
장갑,Noun,10,1
장난,Noun,7,1
장난,Noun,8,2
장난,Noun,9,3
장난,Noun,10,6
장난감,Noun,1,1
장난감,Noun,5,1
장난감,Noun,10,1
장난없다,Adjective,10,1
장냔해,Noun,5,1
장력,Noun,5,1
장르,Noun,4,1
장르,Noun,6,1
장르,Noun,7,2
장르,Noun,9,1
장르,Noun,10,3
장말,Noun,10,1
장면,Noun,1,14
장면,Noun,3,2
장면,Noun,4,1
장면,Noun,5,4
장면,Noun,6,6
장면,Noun,7,15
장면,Noun,8,19
장면,Noun,9,21
장면,Noun,10,36
장사,Noun,10,1
장소,Noun,7,1
장소,Noun,9,1
장수,Noun,1,1
장수,Noun,10,1
장완,Noun,10,1
장장,Modifier,10,1
장점,Noun,6,1
장점,Noun,7,2
장점,Noun,8,1
장점,Noun,9,1
장점,Noun,10,2
장창,Noun,2,1
장창,Noun,4,1
장편,Noun,9,1
장편,Noun,10,1
재,Noun,1,1
재,Noun,5,1
재,Noun,7,1
재,Noun,10,13
재공,Noun,8,1
재난,Noun,10,1
재남,Noun,9,1
재롱,Noun,4,1
재료,Noun,5,2
재료,Noun,6,1
재료,Noun,8,1
재맜네,Noun,9,1
재미,Noun,1,23
재미,Noun,2,5
재미,Noun,4,2
재미,Noun,5,11
재미,Noun,6,17
재미,Noun,7,25
재미,Noun,8,50
재미,Noun,9,43
재미,Noun,10,93
재미나,Noun,5,1
재미나,Noun,8,5
재미나,Noun,9,2
재미나,Noun,10,6
재미나다,Noun,9,1
재미없,Adjective,7,1
재미없,Adjective,8,1
재미없,Adjective,9,1
재미없건,Adjective,3,1
재미없게,Adjective,1,1
재미없고,Adjective,1,4
재미없고,Adjective,2,1
재미없고,Adjective,5,2
재미없고,Adjective,6,1
재미없긴,Adjective,10,1
재미없냐,Adjective,10,1
재미없네,Adjective,1,1
재미없네,Adjective,6,1
재미없네,Adjective,7,1
재미없네요,Adjective,1,3
재미없네요,Adjective,7,1
재미없는,Adjective,1,2
재미없는,Adjective,4,1
재미없는,Adjective,5,1
재미없는건,Adjective,8,1
재미없는게,Adjective,9,1
재미없다,Adjective,1,10
재미없다,Adjective,5,1
재미없다,Adjective,6,2
재미없다,Adjective,7,1
재미없다,Adjective,10,5
재미없다고,Adjective,1,4
재미없다고,Adjective,4,1
재미없다고,Adjective,8,1
재미없다고,Adjective,10,7
재미없다는,Adjective,10,11
재미없다는건,Adjective,10,1
재미없다며,Adjective,1,1
재미없다면,Adjective,10,1
재미없다지만,Adjective,10,1
재미없대,Adjective,10,1
재미없더라,Adjective,3,1
재미없더라,Adjective,6,1
재미없던데,Adjective,1,1
재미없습니다,Adjective,1,1
재미없습니다,Adjective,5,1
재미없어,Adjective,1,1
재미없어,Adjective,5,1
재미없어서,Adjective,1,3
재미없어요,Adjective,1,6
재미없어요,Adjective,5,1
재미없어요,Adjective,7,1
재미없엇다,Adjective,3,1
재미없었,Adjective,3,1
재미없었네요,Adjective,1,2
재미없었는데,Adjective,1,1
재미없었는데,Adjective,8,1
재미없었다,Adjective,1,4
재미없었다,Adjective,5,1
재미없었다,Adjective,6,1
재미없었다,Adjective,7,1
재미없었습니다,Adjective,1,1
재미없었습니다,Adjective,2,1
재미없었어요,Adjective,1,4
재미없었어요,Adjective,2,1
재미없었어용,Adjective,6,1
재미없었음,Adjective,1,3
재미없었음,Adjective,3,1
재미없었음,Adjective,5,1
재미없었음,Adjective,6,2
재미없었음,Adjective,7,1
재미없으면,Adjective,10,1
재미없을,Adjective,1,1
재미없을거,Adjective,5,1
재미없음,Adjective,1,10
재미없음,Adjective,5,3
재미없음,Adjective,6,2
재미없음,Adjective,7,3
재미없음,Adjective,10,1
재미없이,Adjective,3,1
재미없지도,Adjective,4,1
재미잇엇어,Noun,9,1
재미있,Adjective,8,1
재미있,Adjective,9,1
재미있,Adjective,10,1
재미있게,Adjective,3,1
재미있게,Adjective,6,3
재미있게,Adjective,7,7
재미있게,Adjective,8,13
재미있게,Adjective,9,32
재미있게,Adjective,10,51
재미있게잘,Adjective,9,1
재미있게잘,Adjective,10,1
재미있고,Adjective,1,1
재미있고,Adjective,7,1
재미있고,Adjective,8,1
재미있고,Adjective,9,2
재미있고,Adjective,10,4
재미있기는,Adjective,10,1
재미있긴,Adjective,8,2
재미있긴,Adjective,9,1
재미있긴한데,Adjective,7,1
재미있긴한데,Adjective,8,2
재미있나,Adjective,1,1
재미있네,Adjective,10,1
재미있네야,Adjective,10,1
재미있네요,Adjective,7,2
재미있네요,Adjective,8,3
재미있네요,Adjective,9,2
재미있네요,Adjective,10,12
재미있네용,Adjective,10,1
재미있는,Adjective,1,1
재미있는,Adjective,6,1
재미있는,Adjective,8,1
재미있는,Adjective,9,4
재미있는,Adjective,10,10
재미있는거,Adjective,10,1
재미있는것,Adjective,8,1
재미있는데,Adjective,9,1
재미있는데,Adjective,10,4
재미있는지는,Adjective,8,1
재미있다,Adjective,3,1
재미있다,Adjective,6,1
재미있다,Adjective,7,1
재미있다,Adjective,8,1
재미있다,Adjective,9,7
재미있다,Adjective,10,11
재미있다고,Adjective,1,1
재미있다고,Adjective,2,1
재미있다고,Adjective,9,1
재미있다는거,Adjective,1,1
재미있다는게,Adjective,10,1
재미있다는데,Adjective,6,1
재미있다아아인인인인아인,Adjective,10,1
재미있더군요,Adjective,10,1
재미있습니다,Adjective,7,1
재미있습니다,Adjective,8,2
재미있습니다,Adjective,9,2
재미있습니다,Adjective,10,13
재미있습니다만,Adjective,7,1
재미있어,Adjective,8,1
재미있어,Adjective,10,1
재미있어서,Adjective,4,1
재미있어서,Adjective,8,2
재미있어야,Adjective,10,1
재미있어요,Adjective,1,2
재미있어요,Adjective,8,5
재미있어요,Adjective,9,8
재미있어요,Adjective,10,32
재미있어용,Adjective,7,7
재미있어용,Adjective,10,1
재미있어진듯,Adjective,10,1
재미있어하네요,Adjective,9,1
재미있어하는것,Adjective,1,1
재미있엇다,Adjective,9,1
재미있엇다,Adjective,10,1
재미있었,Adjective,10,2
재미있었고,Adjective,8,1
재미있었고,Adjective,9,1
재미있었고,Adjective,10,1
재미있었구,Adjective,10,1
재미있었긴,Adjective,9,1
재미있었내요,Adjective,10,1
재미있었네요,Adjective,7,1
재미있었네요,Adjective,8,2
재미있었네요,Adjective,10,2
재미있었는데,Adjective,1,1
재미있었는데,Adjective,8,2
재미있었는데,Adjective,9,1
재미있었다,Adjective,7,1
재미있었다,Adjective,8,7
재미있었다,Adjective,9,4
재미있었다,Adjective,10,8
재미있었다고,Adjective,10,1
재미있었다고하네요,Adjective,10,1
재미있었던,Adjective,6,1
재미있었던,Adjective,7,1
재미있었던,Adjective,9,1
재미있었습니다,Adjective,8,3
재미있었습니다,Adjective,9,5
재미있었습니다,Adjective,10,6
재미있었어여,Adjective,10,1
재미있었어요,Adjective,1,1
재미있었어요,Adjective,5,1
재미있었어요,Adjective,6,1
재미있었어요,Adjective,7,3
재미있었어요,Adjective,8,2
재미있었어요,Adjective,9,10
재미있었어요,Adjective,10,22
재미있었어용,Adjective,8,1
재미있었으나,Adjective,9,1
재미있었음,Adjective,8,4
재미있었음,Adjective,9,2
재미있었음,Adjective,10,5
재미있었지만,Adjective,7,1
재미있었지만,Adjective,8,1
재미있었지만,Adjective,9,3
재미있었지만,Adjective,10,1
재미있으나,Adjective,7,1
재미있을,Adjective,4,1
재미있을,Adjective,5,1
재미있을것,Adjective,10,1
재미있을듯,Adjective,9,1
재미있음,Adjective,1,1
재미있음,Adjective,5,1
재미있음,Adjective,7,2
재미있음,Adjective,8,1
재미있음,Adjective,9,1
재미있음,Adjective,10,6
재미있지,Adjective,5,1
재미있지,Adjective,8,1
재미있지는,Adjective,1,1
재미있지는,Adjective,6,1
재미있지만,Adjective,7,1
재미있지만,Adjective,8,2
재미있진,Adjective,7,1
재믹,Noun,10,1
재밋,Noun,5,2
재밋,Noun,6,1
재밋,Noun,8,2
재밋,Noun,9,9
재밋,Noun,10,21
재밋게봄,Noun,10,1
재밋게봐,Noun,8,1
재밋게봣네용,Noun,8,1
재밋게봣습니,Noun,10,2
재밋게봣어,Noun,9,1
재밋게봣어,Noun,10,1
재밋기,Noun,10,1
재밋네,Noun,8,1
재밋네,Noun,9,2
재밋네,Noun,10,4
재밋네염,Noun,10,1
재밋넹,Noun,9,1
재밋는,Noun,9,1
재밋는,Noun,10,1
재밋는데,Noun,10,1
재밋늠,Noun,8,1
재밋다,Noun,1,2
재밋다,Noun,10,4
재밋다아,Noun,10,1
재밋다재밋다,Noun,10,1
재밋다재밋어재밋,Noun,10,1
재밋대,Noun,10,1
재밋디,Noun,10,1
재밋떠똠,Noun,10,1
재밋서오,Noun,10,1
재밋씀,Noun,10,1
재밋았어료,Noun,9,1
재밋어,Noun,8,3
재밋어,Noun,9,2
재밋어,Noun,10,19
재밋어욤,Noun,10,1
재밋어용,Noun,3,1
재밋어용,Noun,10,2
재밋엄,Noun,10,1
재밋엇네,Noun,10,3
재밋엇다,Noun,10,1
재밋엇다네,Noun,10,1
재밋엇어,Noun,8,1
재밋엇어,Noun,9,2
재밋엇어,Noun,10,2
재밋엇어용,Noun,9,1
재밋엇어용,Noun,10,1
재밋엇음,Noun,8,1
재밋엇음,Noun,9,1
재밋엇음,Noun,10,1
재밋엇음헐크,Noun,10,1
재밋었는데,Noun,10,1
재밋었다,Noun,9,1
재밋었다,Noun,10,2
재밋었습니,Noun,10,1
재밋었어,Noun,8,4
재밋었어,Noun,10,1
재밋었음,Noun,7,1
재밋엌아주재밋엌,Noun,10,1
재밋움,Noun,9,1
재밋으,Noun,10,1
재밋을까,Noun,5,1
재밋음,Noun,7,1
재밋음,Noun,8,1
재밋음,Noun,9,2
재밋음,Noun,10,8
재밋음평점,Noun,10,1
재밋자,Noun,10,1
재밋져,Noun,9,1
재밌,Adjective,8,1
재밌,Adjective,9,2
재밌,Adjective,10,10
재밌게,Adjective,1,2
재밌게,Adjective,3,2
재밌게,Adjective,4,2
재밌게,Adjective,5,6
재밌게,Adjective,6,2
재밌게,Adjective,7,15
재밌게,Adjective,8,18
재밌게,Adjective,9,25
재밌게,Adjective,10,51
재밌게는,Adjective,8,1
재밌게잘,Adjective,9,3
재밌게잘,Adjective,10,1
재밌고,Adjective,7,2
재밌고,Adjective,8,2
재밌고,Adjective,9,2
재밌고,Adjective,10,14
재밌기는,Adjective,8,1
재밌기만,Adjective,10,2
재밌긴,Adjective,7,3
재밌긴,Adjective,9,3
재밌긴,Adjective,10,1
재밌긴한데,Adjective,1,1
재밌긴한데,Adjective,8,3
재밌나이게,Adjective,5,1
재밌내여,Adjective,10,1
재밌냐,Adjective,1,1
재밌네,Adjective,8,1
재밌네,Adjective,10,6
재밌네요,Adjective,7,1
재밌네요,Adjective,8,5
재밌네요,Adjective,9,8
재밌네요,Adjective,10,24
재밌네용,Adjective,8,1
재밌네용,Adjective,10,1
재밌넹,Noun,9,1
재밌는,Adjective,3,1
재밌는,Adjective,5,1
재밌는,Adjective,7,1
재밌는,Adjective,8,4
재밌는,Adjective,9,3
재밌는,Adjective,10,9
재밌는거,Adjective,7,2
재밌는거,Adjective,9,2
재밌는거,Adjective,10,3
재밌는건,Adjective,10,1
재밌는데,Adjective,5,1
재밌는데,Adjective,7,1
재밌는데,Adjective,8,3
재밌는데,Adjective,9,3
재밌는데,Adjective,10,5
재밌는듯,Adjective,1,1
재밌는듯,Adjective,9,1
재밌는듯,Adjective,10,1
재밌는지,Adjective,1,1
재밌는지,Adjective,9,1
재밌다,Adjective,1,2
재밌다,Adjective,3,1
재밌다,Adjective,5,1
재밌다,Adjective,6,2
재밌다,Adjective,7,2
재밌다,Adjective,8,4
재밌다,Adjective,9,8
재밌다,Adjective,10,29
재밌다고,Adjective,1,2
재밌다고,Adjective,5,1
재밌다고,Adjective,7,2
재밌다고,Adjective,10,2
재밌다고하는지,Adjective,7,1
재밌다는,Adjective,1,2
재밌다는,Adjective,5,1
재밌다는,Adjective,6,1
재밌다는,Adjective,10,2
재밌다는거,Adjective,10,1
재밌다는건,Adjective,7,1
재밌다아,Adjective,9,1
재밌다요,Adjective,10,1
재밌닼,Noun,10,1
재밌더라,Adjective,5,1
재밌더라,Adjective,10,1
재밌던,Adjective,8,1
재밌던것,Adjective,10,1
재밌던데,Adjective,9,2
재밌던데,Adjective,10,1
재밌슴,Noun,10,1
재밌습니다,Adjective,1,2
재밌습니다,Adjective,8,1
재밌습니다,Adjective,9,2
재밌습니다,Adjective,10,19
재밌어,Adjective,9,3
재밌어,Adjective,10,9
재밌어서,Adjective,1,2
재밌어서,Adjective,9,1
재밌어서,Adjective,10,2
재밌어여,Adjective,7,1
재밌어여,Adjective,8,2
재밌어요,Adjective,6,5
재밌어요,Adjective,7,1
재밌어요,Adjective,8,13
재밌어요,Adjective,9,18
재밌어요,Adjective,10,73
재밌어용,Adjective,8,1
재밌어용,Adjective,10,4
재밌어진듯,Adjective,10,1
재밌었,Adjective,10,4
재밌었고,Adjective,8,1
재밌었고,Adjective,9,1
재밌었고,Adjective,10,1
재밌었나,Adjective,10,1
재밌었네요,Adjective,9,2
재밌었네요,Adjective,10,1
재밌었는데,Adjective,1,1
재밌었는데,Adjective,8,2
재밌었는데,Adjective,10,5
재밌었는데서,Adjective,8,1
재밌었는듯,Adjective,8,1
재밌었는지는,Adjective,9,1
재밌었다,Adjective,3,1
재밌었다,Adjective,4,1
재밌었다,Adjective,6,1
재밌었다,Adjective,7,1
재밌었다,Adjective,8,3
재밌었다,Adjective,9,5
재밌었다,Adjective,10,9
재밌었다고,Adjective,10,2
재밌었던,Adjective,8,1
재밌었던거,Adjective,1,1
재밌었던거,Adjective,10,1
재밌었데요,Adjective,10,1
재밌었습니다,Adjective,7,2
재밌었습니다,Adjective,8,2
재밌었습니다,Adjective,9,2
재밌었습니다,Adjective,10,9
재밌었어요,Adjective,6,2
재밌었어요,Adjective,7,2
재밌었어요,Adjective,8,15
재밌었어요,Adjective,9,12
재밌었어요,Adjective,10,32
재밌었어용,Adjective,9,2
재밌었으니,Adjective,9,1
재밌었으니까,Adjective,10,1
재밌었을,Adjective,1,1
재밌었음,Adjective,7,4
재밌었음,Adjective,8,7
재밌었음,Adjective,9,6
재밌었음,Adjective,10,19
재밌었지만,Adjective,3,1
재밌었지만,Adjective,6,1
재밌었지만,Adjective,8,1
재밌었지만,Adjective,9,1
재밌었지만,Adjective,10,1
재밌으면,Adjective,9,1
재밌을,Adjective,10,1
재밌을거,Adjective,10,1
재밌을듯,Adjective,10,1
재밌을줄,Adjective,7,1
재밌음,Adjective,1,1
재밌음,Adjective,6,1
재밌음,Adjective,7,5
재밌음,Adjective,8,9
재밌음,Adjective,9,10
재밌음,Adjective,10,48
재밌잔,Adjective,10,1
재밌쥥,Noun,7,1
재밌지가,Adjective,1,1
재밌지는,Adjective,7,2
재밌지는,Adjective,10,1
재밌지도,Adjective,4,2
재밌지도,Adjective,5,2
재밌지만,Adjective,8,2
재밌지만,Adjective,9,2
재밌지만,Adjective,10,2
재밌진,Adjective,5,1
재밌진,Adjective,7,2
재밌진,Adjective,9,1
재밎,Noun,5,1
재방송,Noun,6,1
재방송,Noun,7,1
재애애앰,Noun,10,1
재있는,Verb,6,1
재재,Verb,2,1
재주,Noun,3,1
재치,Noun,6,1
재치,Noun,8,1
잼,Noun,1,4
잼,Noun,3,3
잼,Noun,4,2
잼,Noun,5,1
잼,Noun,7,2
잼,Noun,8,16
잼,Noun,9,7
잼,Noun,10,54
잼강,Noun,9,1
잼굿굿,Noun,10,1
잼긴,Verb,8,1
잼나게,Verb,1,1
잼나게,Verb,6,1
잼나게,Verb,8,2
잼나게,Verb,9,4
잼나게,Verb,10,10
잼나고,Verb,8,1
잼나고,Verb,10,1
잼나네요,Verb,10,1
잼나는,Verb,8,2
잼나는것,Verb,10,1
잼나더라구요,Verb,8,1
잼나던데,Verb,10,1
잼나여,Verb,9,1
잼나요,Verb,8,2
잼나요,Verb,10,5
잼나용,Verb,9,1
잼남,Noun,5,1
잼남,Noun,7,1
잼남,Noun,8,1
잼남,Noun,10,2
잼네요,Verb,10,1
잼다,Verb,10,1
잼다만,Verb,8,1
잼다시,Verb,10,1
잼슬거,Noun,1,1
잼슴,Noun,7,2
잼슴니,Noun,7,1
잼아게,Verb,7,1
잼안,Verb,10,1
잼이내요,Verb,10,1
잼이네요,Verb,10,2
잼이세요,Verb,10,1
잼이었는데,Verb,1,1
잼이었다,Verb,1,1
잼이었다,Verb,10,1
잼이었어요,Verb,10,1
잼이었음,Verb,10,1
잼이였다,Verb,10,1
잼이였습니다,Verb,8,1
잼이였음,Verb,10,1
잼이오,Verb,8,1
잼이있었어요,Verb,9,1
잼잇엇어,Noun,10,1
잼있,Verb,8,1
잼있,Verb,10,1
잼있거나,Verb,7,1
잼있게,Verb,7,1
잼있게,Verb,8,4
잼있게,Verb,9,6
잼있게,Verb,10,11
잼있고,Verb,9,1
잼있긴,Verb,8,1
잼있긴,Verb,9,1
잼있네요,Verb,9,1
잼있네요,Verb,10,7
잼있는,Verb,10,2
잼있는데,Verb,10,1
잼있는듯,Verb,9,1
잼있다,Verb,8,1
잼있다,Verb,10,2
잼있다가,Verb,10,1
잼있다고,Verb,8,1
잼있다니,Verb,1,1
잼있더라,Verb,10,1
잼있던데,Verb,10,1
잼있습니다,Verb,7,1
잼있습니다,Verb,9,1
잼있습니다,Verb,10,1
잼있어요,Verb,8,1
잼있어요,Verb,9,1
잼있어요,Verb,10,17
잼있엇건거,Noun,10,1
잼있었고,Verb,10,1
잼있었는것,Verb,7,1
잼있었는데,Verb,1,1
잼있었당,Verb,10,1
잼있었던거,Verb,9,1
잼있었어요,Verb,7,2
잼있었어요,Verb,9,3
잼있었어요,Verb,10,5
잼있었어용,Verb,10,1
잼있었음,Verb,7,1
잼있을듯,Verb,1,1
잼있음,Verb,7,1
잼있음,Verb,8,2
잼있음,Verb,10,3
잼잼,Noun,10,2
잼잼꿀잼,Noun,10,1
잼잼잼,Noun,10,3
잼잼잼잼잼잼,Noun,10,1
잼졸잼,Noun,10,1
쟁밌어,Noun,10,1
쟈밌,Noun,10,1
쟈밌다,Noun,9,1
쟝르,Noun,9,1
쟤,Noun,8,1
저,Determiner,1,1
저,Determiner,4,1
저,Determiner,5,1
저,Determiner,6,2
저,Determiner,8,1
저,Determiner,9,2
저,Determiner,10,3
저,Modifier,5,2
저,Modifier,6,2
저,Modifier,7,6
저,Modifier,8,1
저,Modifier,10,1
저,Noun,1,6
저,Noun,2,1
저,Noun,4,2
저,Noun,5,4
저,Noun,6,3
저,Noun,7,12
저,Noun,8,8
저,Noun,9,13
저,Noun,10,26
저격,Noun,10,1
저그,Noun,10,1
저기,Noun,8,1
저녁,Noun,8,1
저따위,Noun,4,1
저딴,Modifier,10,1
저딴,Noun,1,1
저래,Adjective,9,1
저랬다의,Adjective,6,1
저러는거,Verb,10,1
저럭,Noun,9,1
저런,Noun,5,1
저런,Noun,6,1
저런,Noun,10,3
저리,Noun,10,1
저만,Modifier,7,1
저만큼,Noun,1,1
저번,Noun,6,1
저번,Noun,7,1
저절로,Noun,9,1
저쪽,Noun,10,1
저하,Noun,3,1
적,Noun,1,1
적,Noun,6,6
적,Noun,7,4
적,Noun,8,1
적,Noun,9,2
적,Noun,10,6
적,Suffix,1,14
적,Suffix,2,2
적,Suffix,3,4
적,Suffix,4,3
적,Suffix,5,14
적,Suffix,6,11
적,Suffix,7,22
적,Suffix,8,29
적,Suffix,9,27
적,Suffix,10,56
적게,Verb,7,1
적고,Verb,1,1
적고,Verb,8,1
적군,Noun,10,2
적당,Noun,1,1
적당,Noun,6,1
적당하다,Adjective,1,1
적당하다고,Adjective,1,2
적당하다고,Adjective,7,1
적당한,Adjective,7,2
적당한,Adjective,8,1
적당한,Adjective,9,1
적당한,Adjective,10,2
적당한듯,Adjective,1,1
적당함,Adjective,7,1
적당히,Adjective,1,1
적당히,Adjective,6,1
적당히,Adjective,7,1
적당히,Adjective,8,2
적립,Noun,10,1
적어,Verb,7,1
적어도,Adverb,1,1
적어도,Adverb,9,1
적어도,Adverb,10,1
적어서,Verb,9,3
적었다는,Verb,7,1
적었던,Verb,8,1
적었지만,Verb,8,1
적은,Verb,1,3
적은,Verb,4,1
적이었음,Verb,7,1
적이였습니다,Verb,8,1
적인듯,Verb,8,1
적임,Noun,7,2
적임,Noun,9,1
적임,Noun,10,1
적자,Noun,1,1
적절한,Adjective,9,2
적절한,Adjective,10,1
적절할,Adjective,10,1
적절히,Adjective,8,2
적정,Noun,7,1
적지,Noun,8,1
적합,Noun,8,1
전,Modifier,1,1
전,Modifier,7,3
전,Modifier,8,3
전,Modifier,9,1
전,Modifier,10,7
전,Noun,1,4
전,Noun,5,2
전,Noun,6,1
전,Noun,7,4
전,Noun,8,6
전,Noun,9,7
전,Noun,10,20
전개,Noun,1,9
전개,Noun,2,2
전개,Noun,3,1
전개,Noun,4,1
전개,Noun,5,4
전개,Noun,6,5
전개,Noun,7,7
전개,Noun,8,4
전개,Noun,9,7
전개,Noun,10,6
전개도,Noun,5,2
전개도,Noun,9,2
전개도,Noun,10,2
전과,Noun,6,1
전관,Noun,10,1
전달,Noun,1,2
전달,Noun,6,1
전달,Noun,8,1
전도,Noun,8,1
전등,Noun,10,1
전력,Noun,5,1
전문가,Noun,6,1
전문가,Noun,9,1
전반,Noun,1,1
전반,Noun,5,1
전반,Noun,6,1
전반,Noun,7,2
전반,Noun,10,1
전보,Noun,8,2
전부,Noun,1,3
전부,Noun,4,1
전부,Noun,8,2
전부,Noun,9,1
전부,Noun,10,2
전부터,Foreign,1,1
전사,Noun,8,1
전에,Foreign,1,1
전용,Noun,10,1
전율,Noun,7,1
전율,Noun,8,1
전율,Noun,9,1
전이,Noun,6,1
전이,Noun,8,1
전이,Noun,9,2
전이,Noun,10,2
전작,Noun,1,3
전작,Noun,5,2
전작,Noun,6,8
전작,Noun,7,14
전작,Noun,8,18
전작,Noun,9,11
전작,Noun,10,9
전쟁,Noun,1,1
전쟁씬,Noun,7,1
전주곡,Noun,9,1
전철,Noun,7,1
전철,Noun,10,1
전체,Noun,1,1
전체,Noun,5,4
전체,Noun,6,3
전체,Noun,7,8
전체,Noun,8,11
전체,Noun,9,4
전체,Noun,10,7
전투,Noun,1,1
전투,Noun,4,2
전투,Noun,5,1
전투,Noun,7,1
전투,Noun,9,2
전투,Noun,10,5
전투력,Noun,1,1
전투력,Noun,7,1
전투씬,Noun,1,2
전투씬,Noun,7,1
전투씬,Noun,8,3
전투씬,Noun,9,2
전투씬,Noun,10,11
전펀,Noun,1,1
전편,Noun,1,3
전편,Noun,3,4
전편,Noun,4,1
전편,Noun,6,15
전편,Noun,7,11
전편,Noun,8,13
전편,Noun,9,13
전편,Noun,10,14
전혀,Noun,1,4
전혀,Noun,2,1
전혀,Noun,3,1
전혀,Noun,4,1
전혀,Noun,7,2
전혀,Noun,8,1
전혀,Noun,9,2
전혀,Noun,10,2
전형,Noun,1,1
전형,Noun,9,1
전형,Noun,10,3
절,Noun,10,1
절대,Noun,1,5
절대,Noun,9,1
