형태소,품사,분류,카운트
맨인블랙,Noun,10,1
머,Noun,3,1
머,Noun,8,1
머,Noun,10,4
머겅,Verb,10,1
머그,Noun,10,1
머냐,Adjective,10,1
머리,Noun,7,2
머리,Noun,8,1
머리,Noun,10,1
머리카락,Noun,8,1
머시,Noun,10,1
머임,Noun,3,1
먹고,Verb,9,3
먹긴,Verb,8,1
먹네,Verb,8,1
먹네,Verb,9,1
먹는,Verb,8,1
먹는,Verb,9,1
먹는,Verb,10,2
먹는거,Verb,8,1
먹는거,Verb,10,1
먹는것,Verb,6,1
먹는겈,Noun,10,1
먹어,Verb,10,1
먹어주고,Verb,9,1
먹어주자,Verb,10,1
먹었나,Verb,8,1
먹었는데,Verb,8,1
먹었는지,Verb,8,1
먹여,Verb,9,1
먹으러,Verb,10,1
먹으며,Verb,10,1
먹으면서,Verb,10,1
먹으셈,Verb,9,1
먹은,Verb,6,1
먹은,Verb,9,1
먹을,Verb,8,1
먹을,Verb,10,1
먹을거,Verb,6,1
먹을것이,Verb,8,1
먼,Adjective,8,1
먼,Adjective,9,1
먼가,Adjective,9,1
먼가싶을,Adjective,8,1
먼저,Noun,6,1
먼저,Noun,8,1
먼저,Noun,9,1
먼저,Noun,10,4
먼지,Noun,10,1
멈추는,Verb,8,1
멈출수가,Verb,10,1
멋,Noun,9,2
멋,Noun,10,2
멋있게,Adjective,10,3
멋있고,Adjective,9,2
멋있구려,Adjective,10,1
멋있긴,Adjective,6,1
멋있네,Adjective,7,1
멋있네,Adjective,9,1
멋있는,Adjective,10,1
멋있다,Adjective,10,4
멋있더라,Adjective,10,1
멋있어,Adjective,10,2
멋있어서,Adjective,9,1
멋있어요,Adjective,10,4
멋있었고,Adjective,8,1
멋있었고,Adjective,10,2
멋있었다,Adjective,10,1
멋있었어요,Adjective,10,2
멋있음,Adjective,10,1
멋있지만,Adjective,7,1
멋져,Adjective,10,1
멋졋다,Noun,10,1
멋졌다,Adjective,9,1
멋졌습니다,Adjective,9,1
멋졌을텐데,Adjective,8,1
멋졌음,Adjective,8,2
멋졌음,Adjective,10,1
멋졌지만,Adjective,9,1
멋지,Adjective,8,1
멋지고,Adjective,9,2
멋지고,Adjective,10,2
멋지다,Adjective,10,3
멋지지만,Adjective,10,1
멋진,Adjective,8,3
멋진,Adjective,9,1
멋진,Adjective,10,1
멋진거,Adjective,9,1
멋질,Adjective,8,1
멋짐,Adjective,9,1
멋짐,Adjective,10,1
멋집니다,Adjective,10,1
멍멍,Adverb,8,1
멍청한,Adjective,10,1
메,Noun,6,1
메이드,Noun,9,1
메이드,Noun,10,1
메이커,Noun,10,1
멘,Verb,9,1
멘탈,Noun,4,1
멘트,Noun,10,1
멜로,Noun,10,1
멤버,Noun,7,1
멤버,Noun,8,1
멤버,Noun,9,1
멤버,Noun,10,1
며,Josa,5,1
며,Noun,9,1
멱살,Noun,10,1
면,Josa,4,2
면,Josa,5,4
면,Josa,6,3
면,Josa,7,2
면,Josa,8,3
면,Josa,9,7
면,Josa,10,23
면,Noun,6,1
면,Noun,7,2
면,Noun,8,3
면,Noun,9,1
면,Noun,10,2
면도,Noun,8,1
면서,Noun,10,1
멸치,Noun,7,1
명,Noun,5,1
명,Noun,6,1
명,Noun,9,1
명,Noun,10,4
명,Suffix,10,1
명도,Noun,8,1
명료,Noun,10,1
명보,Noun,6,1
명성,Noun,8,1
명의,Noun,8,2
명의,Noun,10,2
명일,Noun,7,1
명작,Noun,8,1
명작,Noun,9,2
명작,Noun,10,15
명중,Noun,10,1
명품,Noun,10,1
몇,Modifier,5,1
몇,Modifier,10,4
몇,Noun,5,1
몇,Noun,9,1
몇,Noun,10,4
몇몇,Modifier,10,1
몇번,Noun,10,8
몉번,Noun,9,1
모,Noun,2,1
모,Noun,8,2
모,Noun,9,1
모,Noun,10,5
모니터,Noun,10,2
모두,Modifier,10,1
모두,Noun,5,1
모두,Noun,8,3
모두,Noun,9,4
모두,Noun,10,10
모든,Modifier,8,2
모든,Modifier,10,2
모든,Noun,5,1
모든,Noun,7,2
모든,Noun,8,4
모든,Noun,9,2
모든,Noun,10,10
모로,Noun,10,1
모르것내,Verb,9,1
모르것음,Verb,9,1
모르겠,Verb,2,1
모르겠네,Verb,10,1
모르겠네요,Verb,10,1
모르겠다,Verb,4,1
모르겠다는,Verb,10,1
모르겠음,Verb,4,1
모르겠음,Verb,8,1
모르겠지만,Verb,5,1
모르고,Verb,7,2
모르고,Verb,10,8
모르는,Verb,6,1
모르는,Verb,7,1
모르는,Verb,9,1
모르는,Verb,10,4
모른다면,Verb,9,1
모를까,Verb,10,1
모름,Noun,10,1
모릅니다,Verb,10,1
모방,Noun,10,1
모습,Noun,7,2
모습,Noun,8,1
모습,Noun,9,1
모습,Noun,10,3
모아,Verb,6,1
모아,Verb,7,1
모아,Verb,9,1
모아,Verb,10,1
모아놓고,Verb,9,1
모아놓고,Verb,10,1
모아놓았을,Verb,7,1
모아놓으니,Verb,9,1
모아놓을수가,Verb,10,1
모아놨다는거랑,Verb,6,1
모아놨다는것만으로,Verb,9,1
모아놨으니,Verb,5,1
모아놨을,Verb,4,1
모아놨을,Verb,7,1
모아놨음에도,Verb,6,1
모아도,Verb,8,1
모아서,Verb,10,2
모았구만,Verb,6,1
모았다는,Verb,10,1
모았던,Verb,10,1
모여,Verb,8,2
모여,Verb,9,3
모여,Verb,10,1
모여있는,Verb,8,1
모여있는,Verb,10,1
모여있을,Verb,10,1
모여주셔서,Verb,9,1
모였다,Verb,10,3
모였다는것,Verb,5,1
모였다는게,Verb,10,1
모였을,Verb,8,1
모으기,Verb,8,1
모으는데,Verb,9,1
모은,Verb,9,1
모은다는,Verb,9,1
모을려다,Verb,10,1
모음,Noun,9,1
모이,Noun,7,2
모이,Noun,10,2
모이는것도,Verb,4,1
모이는것도,Verb,9,1
모인,Verb,8,2
모인,Verb,10,3
모인것만,Verb,10,1
모일,Verb,9,1
모임,Noun,3,1
모임,Noun,8,1
모임,Noun,10,2
모자라,Noun,10,1
모자라지,Verb,10,1
모자람이,Verb,8,1
모조리,Noun,10,1
목적,Noun,10,3
몰라도,Verb,6,1
몰라서,Verb,6,2
몰라서,Verb,10,1
몰랏다,Noun,10,1
몰랐고,Verb,10,1
몰랐던,Verb,10,2
몰랐아요,Verb,10,1
몰랐었다,Verb,8,1
몰려오는구나,Verb,10,1
몰아,Verb,10,2
몰아서,Verb,8,1
몰아서,Verb,10,1
몰아친다,Verb,9,1
몰입,Noun,7,2
몰입,Noun,9,1
몰입,Noun,10,1
몰입도,Noun,7,1
몰입도,Noun,9,3
몰입도,Noun,10,1
몸,Noun,7,1
몸,Noun,10,1
몸매,Noun,9,2
몸매,Noun,10,1
몸통,Noun,7,1
못,Noun,7,1
못,Noun,8,6
못,Noun,9,1
못,Noun,10,6
못,VerbPrefix,4,2
못,VerbPrefix,5,3
못,VerbPrefix,6,4
못,VerbPrefix,7,4
못,VerbPrefix,8,7
못,VerbPrefix,9,3
못,VerbPrefix,10,13
못만듬,Noun,10,1
못지않은,Adjective,10,1
묘사,Noun,6,1
묘사,Noun,9,2
묘함,Noun,10,1
묠니르,Noun,10,1
무,Noun,5,1
무,Noun,10,2
무기,Noun,8,1
무기,Noun,9,2
무기,Noun,10,1
무난,Noun,6,1
무난,Noun,7,1
무난,Noun,9,1
무난,Noun,10,1
무늬,Noun,7,1
무대,Noun,8,1
무더기,Noun,10,1
무려,Noun,10,1
무렸다,Adjective,8,1
무렸다,Adjective,9,1
무리,Noun,8,2
무리,Noun,10,1
무리겠지만,Adjective,9,1
무리수,Noun,6,1
무방,Noun,10,1
무비,Noun,5,1
무비,Noun,7,2
무비,Noun,8,3
무비,Noun,9,3
무비,Noun,10,6
무색,Noun,8,1
무슨,Modifier,6,2
무슨,Modifier,10,1
무슨,Noun,8,1
무슨,Noun,9,1
무슨,Noun,10,3
무시,Noun,4,1
무시무시함,Adjective,10,1
무식하게,Adjective,10,1
무식한,Adjective,10,1
무언가,Noun,10,1
무엇,Noun,8,1
무엇,Noun,9,2
무엇,Noun,10,3
무장,Noun,9,1
무장,Noun,10,1
무재,Noun,10,3
무적,Noun,9,1
무조건,Noun,9,1
무조건,Noun,10,2
무척,Noun,8,1
무한,Noun,9,1
묵,Noun,10,1
묵묵히,Adjective,10,1
묵직한,Adjective,9,1
묶이는,Verb,8,1
문,Modifier,8,1
문재인,Noun,10,1
문제,Noun,7,1
문제,Noun,10,3
문학,Noun,10,1
묻게,Verb,9,1
묻히는,Verb,9,1
물,Noun,4,1
물,Noun,6,2
물,Noun,7,2
물,Noun,8,5
물,Noun,9,9
물,Noun,10,24
물건,Noun,10,1
물고기,Noun,10,1
물들의,Verb,8,1
물량,Noun,10,1
물론,Adverb,5,1
물론,Adverb,9,1
물론,Adverb,10,3
물리,Noun,6,1
물리,Noun,10,1
물리는,Verb,10,1
물리치는,Verb,8,1
물리치는,Verb,10,1
물리치는데,Verb,3,1
물의,Noun,5,1
물의,Noun,9,3
물의,Noun,10,3
물이,Noun,5,1
물이,Noun,7,2
물이,Noun,8,1
물이,Noun,9,2
물이,Noun,10,5
물이니께,Verb,9,1
물인줄,Verb,9,1
물임,Noun,10,1
뭉,Noun,10,1
뭉처노,Noun,5,1
뭉쳐,Verb,9,1
뭉쳐놓은,Verb,9,1
뭉쳐놓은,Verb,10,1
뭉쳐서,Verb,7,1
뭉쳐서,Verb,10,1
뭉쳐졌다아,Verb,8,1
뭉쳤을,Verb,9,1
뭉치,Noun,5,1
뭉치,Noun,7,1
뭉치,Noun,8,2
뭉치,Noun,9,1
뭉치,Noun,10,3
뭉치는,Verb,10,1
뭉치니,Verb,8,1
뭉치니,Verb,9,1
뭉클하다,Adjective,10,1
뭉클함,Adjective,10,1
뭐,Noun,2,1
뭐,Noun,3,1
뭐,Noun,4,1
뭐,Noun,5,3
뭐,Noun,6,1
뭐,Noun,7,3
뭐,Noun,8,5
뭐,Noun,9,4
뭐,Noun,10,20
뭐닝,Noun,10,1
뭐라,Verb,9,2
뭐라,Verb,10,1
뭐라고,Verb,10,1
뭐임,Noun,10,1
뭔,Modifier,6,1
뭔,Modifier,8,1
뭔,Modifier,10,2
뭔가,Noun,6,1
뭔가,Noun,7,2
뭔가,Noun,8,4
뭔가,Noun,9,2
뭔가,Noun,10,4
뭘,Noun,4,1
뭘,Noun,10,4
뭘더,Noun,9,1
뭣,Noun,10,1
뮤,Noun,10,1
뮤비,Noun,6,1
므,Noun,10,1
믄,Modifier,10,1
미,Adjective,9,1
미,Adjective,10,1
미국,Noun,2,1
미국,Noun,5,3
미국,Noun,6,1
미국,Noun,7,4
미국,Noun,8,2
미국,Noun,9,2
미국,Noun,10,6
미국드라마,Noun,3,1
미국영화,Noun,6,1
미국영화,Noun,7,1
미국영화,Noun,10,1
미도,Noun,9,1
미래,Noun,10,1
미루다,Verb,10,1
미리,Noun,6,1
미사일,Noun,6,1
미사일,Noun,9,1
미슐랭,Noun,10,1
미약,Noun,7,1
미쳤다,Adjective,10,1
미쳤다는,Adjective,6,1
미쳤어,Adjective,10,2
미치도록,Adjective,9,1
미치도록,Adjective,10,1
미치지,Adjective,5,1
미친,Adjective,9,1
미친,Adjective,10,4
미친듯이,Adjective,9,1
미침,Adjective,4,1
믿고,Verb,9,2
믿고,Verb,10,5
믿기지,Verb,10,1
믿는다,Verb,10,1
믿을만한,Verb,9,1
믿지마라,Verb,10,1
밋,Noun,3,1
밋,Noun,10,5
밋다재밋다재밋,Noun,10,1
밋밋했던건,Adjective,8,1
밋었,Noun,10,1
밋음,Noun,10,2
밌,Noun,10,1
밍밍,Noun,6,1
및,Noun,9,1
및,Noun,10,1
밑,Noun,10,3
바,Noun,3,1
바,Noun,9,2
바구니,Noun,8,1
바꾼,Verb,8,1
바뀌고,Verb,6,1
바뀌는,Verb,10,1
바뀐,Verb,8,1
바뀐게,Verb,10,1
바라,Verb,10,1
바라기는,Verb,9,1
바라면,Verb,6,1
바라셧,Noun,10,1
바람,Noun,9,1
바랬는데,Noun,10,1
바로,Noun,9,1
바로,Noun,10,2
바르고,Verb,10,1
바보,Noun,10,2
바퀴,Noun,10,1
박,Noun,10,1
박력,Noun,10,1
박빙,Noun,6,1
박사,Noun,10,1
박살,Noun,10,1
박수,Noun,8,2
박수,Noun,10,1
박영화,Noun,10,1
박일,Noun,10,1
박진,Noun,7,2
박진,Noun,8,1
박진,Noun,10,4
박평,Noun,10,1
박하,Noun,10,1
밖에,Josa,5,1
밖에,Josa,7,1
밖에,Josa,8,2
밖에,Josa,9,4
밖에,Josa,10,4
밖엔,Josa,10,1
반,Modifier,9,1
반,Modifier,10,3
반,Noun,9,1
반,Noun,10,3
반감,Noun,2,1
반값,Noun,7,1
반달,Noun,4,1
반드시,Noun,10,1
반성,Noun,10,2
반시민,Noun,10,1
반응,Noun,10,1
반전,Noun,7,2
반토막,Noun,10,1
반한다,Adjective,10,1
반했다,Adjective,8,1
반했다,Adjective,10,1
받기엔,Verb,8,1
받긴,Verb,9,1
받는거,Verb,10,1
받아,Verb,9,1
받아,Verb,10,1
받아서,Verb,5,1
받아서,Verb,8,1
받아서,Verb,10,1
받아야,Verb,10,1
받았구요,Verb,8,1
받았어요,Verb,6,1
받았어요,Verb,10,1
받았음,Verb,5,1
받으려고,Verb,6,1
받은,Verb,10,2
받을,Verb,8,1
받을,Verb,10,1
발,Noun,10,1
발가벗고,Verb,10,1
발리,Noun,7,1
발상,Noun,4,1
발악,Noun,4,1
발악,Noun,7,1
발전,Noun,10,1
발판,Noun,7,1
발휘,Noun,9,1
발휘,Noun,10,1
밤,Foreign,10,1
밤,Noun,6,1
밤,Noun,10,2
밥,Noun,9,1
밥,Noun,10,2
밧는데,Verb,10,1
방법,Noun,9,1
방송,Noun,10,2
방패,Noun,8,1
방패,Noun,9,1
방패,Noun,10,1
방향,Noun,8,1
배,Noun,5,1
배,Noun,8,2
배,Noun,9,2
배,Noun,10,1
배경,Noun,7,1
배경,Noun,10,1
배는,Verb,10,1
배분,Noun,10,1
배우,Noun,6,1
배우,Noun,8,2
배우,Noun,9,4
배우,Noun,10,5
배워,Verb,10,1
배워라,Verb,9,1
배짱,Noun,8,1
배트맨,Noun,4,1
배트맨,Noun,7,1
배트맨,Noun,8,1
배트맨,Noun,10,5
배틀쉽,Noun,7,1
백,Modifier,10,2
백미,Noun,9,1
백배,Noun,1,1
백배,Noun,5,1
밴쿠버,Noun,10,1
밸런스,Noun,8,1
밸런스,Noun,10,1
밸붕,Noun,4,1
뱀장어,Noun,8,1
버,Noun,8,1
버,Noun,9,1
버겁지,Adjective,8,1
버렸,Verb,10,1
버렸다,Verb,10,1
버렸어요,Verb,2,1
버리게,Verb,10,1
버리는,Verb,9,1
버리는,Verb,10,1
버리지,Verb,10,1
버린,Verb,9,1
버린거,Verb,9,1
버무린,Noun,10,1
버스터,Noun,9,1
버스터,Noun,10,1
버전,Noun,2,1
버터,Noun,10,1
벅차고,Adjective,8,1
벅찬,Adjective,10,2
번,Noun,3,1
번,Noun,5,2
번,Noun,6,1
번,Noun,7,2
번,Noun,10,21
번개,Noun,10,2
번볼,Noun,7,1
번봄,Noun,10,1
번역,Noun,10,2
번은,Noun,5,1
번은,Noun,10,1
번째,Suffix,9,2
번째,Suffix,10,3
벌,Noun,10,1
벌리고,Verb,9,1
벌리고,Verb,10,1
벌리면서,Verb,10,1
벌써,Noun,10,1
벌어지는,Verb,9,1
벌여놓고,Verb,8,1
벌이는구나,Verb,5,1
법,Noun,5,1
법,Noun,7,1
법,Noun,8,1
법,Noun,9,1
법,Noun,10,2
법도,Noun,9,1
법도,Noun,10,1
벗으면,Verb,10,1
베를린,Noun,10,1
베리,Noun,10,1
베베,Noun,10,1
베스트,Noun,10,1
베이,Noun,9,1
베트맨,Noun,8,1
벽,Noun,9,1
변신,Noun,8,1
변신,Noun,10,1
변하지,Adjective,7,1
변해가는,Adjective,10,1
변했네,Adjective,6,1
별,Modifier,5,2
별,Modifier,6,1
별,Modifier,8,1
별,Modifier,9,4
별,Modifier,10,4
별,Noun,3,1
별,Noun,6,1
별,Noun,9,1
별,Noun,10,2
별거,Noun,4,1
별난,Noun,9,1
별로,Noun,2,1
별로,Noun,3,3
별로,Noun,5,1
별로,Noun,6,5
별로,Noun,7,8
별로,Noun,8,2
별로,Noun,10,7
별루,Noun,1,1
별루,Noun,2,1
별루,Noun,10,1
병맛,Noun,9,1
보,Noun,8,3
보,Noun,9,4
보,Noun,10,7
보게,Verb,8,1
보게,Verb,9,1
보게,Verb,10,5
보겠다,Verb,5,1
보겠어요,Verb,10,1
보고,Noun,2,1
보고,Noun,4,1
보고,Noun,5,3
보고,Noun,6,2
보고,Noun,7,3
보고,Noun,8,6
보고,Noun,9,12
보고,Noun,10,40
보고,Verb,10,1
보고나니,Verb,2,1
보고나니,Verb,7,1
보고나니,Verb,10,1
보고나면,Verb,10,2
보고나서,Verb,9,1
보고나서,Verb,10,2
보고나와,Verb,10,1
보고말앗는데,Verb,10,1
보고시퍼,Verb,10,1
보고싶,Verb,10,1
보고싶네요,Verb,10,1
보고싶다,Verb,10,6
보고싶당,Verb,10,1
보고싶던,Verb,5,1
보고싶어졌,Verb,10,1
보고싶어지네요,Verb,10,1
보고싶은,Verb,10,2
보고싶을,Verb,10,1
보고싶음,Verb,10,1
보고오는게,Verb,9,1
보고온,Verb,8,1
보고와서,Verb,5,1
보고왔네요,Verb,10,1
보고있다,Verb,10,1
보고있습니다,Verb,10,1
보구싶,Verb,10,1
보기,Noun,3,1
보기,Noun,6,1
보기,Noun,7,2
보기,Noun,8,2
보기,Noun,9,2
보기,Noun,10,4
보긴,Verb,8,2
보길,Verb,9,1
보길,Verb,10,2
보내기,Verb,10,1
보내기엔,Verb,7,1
보내는,Verb,10,1
보내는게,Verb,9,1
보낸다,Verb,8,2
보냐,Verb,10,1
보네요,Verb,10,1
보는,Verb,3,1
보는,Verb,4,2
보는,Verb,5,3
보는,Verb,7,4
보는,Verb,8,6
보는,Verb,9,5
보는,Verb,10,15
보는거,Verb,10,2
보는거라며,Verb,9,1
보는거랑,Verb,10,1
보는건,Verb,7,1
보는건,Verb,10,1
보는것,Verb,6,1
보는내내,Verb,5,1
보는내내,Verb,6,1
보는내내,Verb,10,6
보는데,Verb,5,1
보는데,Verb,7,1
보는데,Verb,10,1
보는듯,Verb,6,1
보는듯,Verb,8,3
보는지,Verb,10,2
보니,Verb,6,1
보니,Verb,8,7
보니,Verb,9,4
보니,Verb,10,10
보다,Josa,3,1
보다,Josa,5,2
보다,Josa,7,1
보다,Josa,8,4
보다,Josa,9,7
보다,Josa,10,7
보다,Verb,2,1
보다,Verb,5,2
보다,Verb,8,4
보다,Verb,9,1
보다,Verb,10,5
보다가,Verb,2,1
보다가,Verb,5,3
보다가,Verb,8,1
보다가,Verb,10,1
보다는,Josa,6,1
보다는,Josa,7,2
보다는,Josa,8,3
보다는,Josa,9,1
보다는,Josa,10,1
보다니,Verb,5,1
보다니,Verb,10,1
보다도,Josa,8,2
보다도,Josa,10,1
보단,Josa,7,1
보단,Josa,8,3
보단,Josa,9,2
보단,Josa,10,4
보더,Noun,4,1
보던,Verb,10,2
보던가,Verb,8,1
보라,Noun,9,1
보라,Noun,10,1
보러,Verb,9,1
보러,Verb,10,2
보러가야,Verb,10,1
보러가야지,Verb,10,1
보려고,Verb,7,1
보려다가,Verb,10,1
보리,Noun,5,1
보며,Verb,8,1
보며,Verb,9,1
보며,Verb,10,2
보면,Verb,3,1
보면,Verb,5,1
보면,Verb,6,1
보면,Verb,7,2
보면,Verb,8,4
보면,Verb,9,5
보면,Verb,10,15
보면서,Verb,4,2
보면서,Verb,8,1
보면서,Verb,9,1
보면서,Verb,10,4
보세여,Verb,10,1
보세요,Verb,7,1
보세요,Verb,9,2
보세요,Verb,10,6
보세욬않,Noun,10,1
보셈,Verb,10,1
보셔야,Verb,8,1
보셔야되,Verb,10,1
보셨으면,Verb,10,1
보스,Noun,9,1
보시,Noun,10,1
보시길,Verb,3,1
보시길,Verb,8,1
보시오,Verb,10,1
보신,Noun,6,1
보신,Noun,10,1
보신,Verb,9,1
보신,Verb,10,1
보아,Noun,7,1
보았기,Verb,10,1
보았다,Verb,9,1
보았습니다,Verb,10,2
보여,Verb,8,1
보여요,Verb,10,1
보여주고,Verb,8,1
보여주기,Verb,9,1
보여주는,Verb,6,1
보여주는,Verb,8,1
보여주는,Verb,9,2
보여주는듯,Verb,8,1
보여주지,Verb,7,1
보여준,Verb,7,1
보여준,Verb,9,3
보여준,Verb,10,2
보여준건데,Verb,9,1
보여준다,Verb,8,1
보여준다,Verb,9,2
보여준다는건,Verb,8,1
보여줄,Verb,8,1
보여줌,Verb,5,1
보여줘서,Verb,10,1
보여줬다,Verb,8,1
보여줬던,Verb,9,1
보였는데,Verb,10,1
보였다,Verb,9,1
보이,Noun,7,1
보이긴,Verb,9,1
보이네요,Verb,3,1
보이는,Verb,6,1
보이는,Verb,7,1
보이는,Verb,10,1
보이는줄,Verb,8,1
보이지,Noun,9,2
보인다,Verb,7,1
보자,Verb,7,1
보자,Verb,10,2
보잘,Verb,9,1
보장,Noun,10,1
보죠,Verb,10,1
보지,Noun,9,1
보지,Noun,10,4
보지말던가,Verb,10,1
보진,Verb,6,1
보질,Verb,8,1
보통,Noun,8,1
보해,Verb,9,1
복귀,Noun,10,1
복습,Noun,9,1
복잡했음,Adjective,10,1
복장,Noun,8,1
본,Modifier,3,1
본,Modifier,5,1
본,Modifier,7,2
본,Modifier,8,3
본,Modifier,9,1
본,Modifier,10,9
본,Verb,5,2
본,Verb,7,2
본,Verb,8,8
본,Verb,9,6
본,Verb,10,26
본거는,Verb,7,1
본거라고,Verb,5,1
본건데,Verb,9,1
본건데,Verb,10,1
본것,Verb,10,1
본것도,Verb,10,1
본것은,Verb,10,1
본게,Verb,10,3
본격,Noun,7,1
본격,Noun,10,2
본다,Verb,6,1
본다,Verb,7,1
본다,Verb,10,1
본다고,Verb,9,1
본다는,Verb,10,1
본다면,Verb,10,1
본보기,Noun,7,1
본인,Noun,10,1
본적,Noun,10,1
본지,Verb,10,3
볼,Noun,3,2
볼,Noun,4,1
볼,Noun,5,9
볼,Noun,6,5
볼,Noun,7,9
볼,Noun,8,17
볼,Noun,9,9
볼,Noun,10,21
볼거,Verb,3,1
볼거,Verb,8,2
볼거다,Verb,5,1
볼거리,Noun,3,2
볼거리,Noun,4,1
볼거리,Noun,5,2
볼거리,Noun,6,2
볼거리,Noun,7,7
볼거리,Noun,8,17
볼거리,Noun,9,9
볼거리,Noun,10,12
볼걸,Noun,4,1
볼것도,Verb,6,1
볼까,Verb,7,1
볼껀,Noun,5,1
볼껄,Noun,4,1
볼껄,Noun,10,1
볼듯,Verb,7,1
볼때,Noun,9,1
볼때,Noun,10,5
볼라,Noun,10,1
볼려,Verb,10,1
볼려고,Verb,10,1
볼만합돠,Noun,8,1
볼수,Verb,8,2
볼수,Verb,9,1
볼수,Verb,10,1
볼수록,Verb,9,1
볼수있는,Verb,9,1
볼수있는,Verb,10,2
볼수있는게,Verb,8,1
볼수있는듯,Verb,10,1
볼일,Noun,5,1
볼줄,Verb,10,1
봄,Noun,8,1
봄,Noun,9,1
봄,Noun,10,4
봄,Verb,10,1
봅니다,Verb,4,1
봅니다,Verb,9,1
봉함,Noun,10,1
봐,Verb,6,1
봐,Verb,8,1
봐,Verb,9,1
봐,Verb,10,6
봐도,Verb,5,2
봐도,Verb,6,1
봐도,Verb,9,4
봐도,Verb,10,47
봐라,Verb,9,2
봐라,Verb,10,7
봐서,Verb,5,2
봐서,Verb,6,1
봐서,Verb,8,4
봐서,Verb,9,3
봐서,Verb,10,6
봐야,Verb,7,1
봐야,Verb,8,1
봐야,Verb,9,3
봐야,Verb,10,6
봐야되,Verb,10,1
봐야지,Verb,8,1
봐야지,Verb,10,6
봐요,Verb,2,1
봐요,Verb,6,1
봐주겠더라,Verb,4,1
봐주어야,Verb,8,1
봐줄건,Verb,5,1
봣,Noun,10,2
봣는데,Noun,3,1
봣어,Noun,10,1
봣을까,Noun,9,1
봣음,Noun,10,1
봤고,Verb,10,2
봤구만,Verb,10,1
봤기떄문,Noun,5,1
봤기에,Verb,10,1
봤나,Verb,3,1
봤내요,Verb,10,1
봤네,Verb,3,1
봤네요,Verb,7,1
봤네요,Verb,9,1
봤네요,Verb,10,3
봤는,Verb,10,1
봤는대,Verb,10,1
봤는데,Verb,2,1
봤는데,Verb,5,1
봤는데,Verb,6,3
봤는데,Verb,7,2
봤는데,Verb,8,5
봤는데,Verb,9,4
봤는데,Verb,10,22
봤는데도,Verb,10,3
봤는지,Verb,10,2
봤다,Verb,5,1
봤다,Verb,7,1
봤다,Verb,8,2
봤다,Verb,10,9
봤다가,Verb,10,3
봤다고,Verb,9,1
봤다는게,Verb,10,1
봤던,Verb,8,1
봤던,Verb,10,6
봤던거,Verb,10,1
봤습니다,Verb,7,1
봤습니다,Verb,8,1
봤습니다,Verb,9,1
봤습니다,Verb,10,9
봤어,Verb,7,1
봤어,Verb,10,1
봤어야,Verb,9,1
봤어야,Verb,10,1
봤어요,Verb,9,3
봤어요,Verb,10,4
봤었는데,Verb,4,1
봤었는데,Verb,7,1
봤었는데,Verb,10,1
봤었다,Verb,10,1
봤었으면,Verb,8,1
봤으나,Verb,8,1
봤으면,Verb,8,1
봤으면,Verb,9,2
봤을,Verb,7,3
봤을,Verb,8,3
봤을,Verb,9,5
봤을,Verb,10,7
봤을까,Verb,10,4
봤을까요,Verb,10,1
봤음,Verb,6,1
봤음,Verb,7,1
봤음,Verb,9,1
봤음,Verb,10,8
봤자,Verb,10,1
봤지,Verb,9,1
봤지,Verb,10,1
봤지만,Verb,5,1
봤지만,Verb,6,1
봤지만,Verb,7,1
봤지만,Verb,8,1
봤지만,Verb,9,2
봤지만,Verb,10,3
부,Noun,6,1
부,Noun,8,3
부,Noun,9,3
부,Noun,10,7
부가,Noun,5,1
부가,Noun,6,1
부가,Noun,8,1
부가,Noun,9,2
부각,Noun,6,1
부각,Noun,8,1
부는,Verb,9,1
부다페스트,Noun,9,1
부담,Noun,10,1
부대,Noun,6,1
부도,Noun,8,1
부럽고,Adjective,9,1
부려,Verb,6,1
부로,Noun,9,1
부르네요,Verb,10,1
부르는게,Verb,3,1
부분,Noun,4,1
부분,Noun,6,1
부분,Noun,7,2
부분,Noun,8,6
부분,Noun,9,5
부분,Noun,10,10
부서진,Verb,10,1
부셔,Verb,9,1
부셔라,Verb,8,1
부수,Noun,5,1
부수,Noun,9,1
부수는구나,Adjective,8,1
부시기만,Verb,6,1
부시는,Verb,10,1
부시다가,Verb,10,1
부실한,Adjective,8,1
부어,Noun,7,1
부연,Noun,9,1
부은,Adjective,8,1
부의,Noun,7,1
부의,Noun,10,1
부작,Noun,10,1
부작용,Noun,8,1
부재,Noun,9,1
부전,Noun,10,1
부족,Noun,7,1
부족,Noun,10,1
부족하다,Adjective,5,1
부족하다,Adjective,8,1
부족한,Adjective,5,1
부족한,Adjective,6,1
부족한,Adjective,9,2
부족한,Adjective,10,1
부족한데,Adjective,8,1
부족한듯,Adjective,5,1
부족할,Adjective,10,1
부족합니다,Adjective,7,1
부족해요,Adjective,7,1
부족했고,Adjective,5,1
부진,Noun,10,1
부터,Josa,3,1
부터,Josa,5,4
부터,Josa,6,2
부터,Josa,7,1
부터,Josa,8,2
부터,Josa,9,9
부터,Josa,10,4
부터,Noun,10,2
부터가,Josa,10,1
부터는,Josa,10,1
부턴,Josa,7,1
부턴,Josa,9,1
부풀어서,Verb,5,1
부활,Noun,6,1
분,Noun,3,1
분,Noun,6,1
분,Noun,9,1
분,Noun,10,3
분,Suffix,6,1
분,Suffix,10,1
분들,Suffix,9,1
분들,Suffix,10,1
분량,Noun,9,1
