형태소,품사,분류,카운트
장난,Noun,7,1
장난,Noun,9,2
장난,Noun,10,1
장르,Noun,4,1
장르,Noun,10,1
장면,Noun,1,3
장면,Noun,7,2
장면,Noun,8,1
장면,Noun,10,6
장식,Noun,10,1
장엄해서,Adjective,8,1
장점,Noun,6,1
장황한,Adjective,9,1
재,Noun,10,2
재미,Noun,1,4
재미,Noun,3,1
재미,Noun,6,1
재미,Noun,8,2
재미,Noun,9,1
재미,Noun,10,7
재미나,Noun,10,2
재미없다고,Adjective,10,1
재미없다는,Adjective,10,2
재미없었나,Adjective,4,1
재미없었나요,Adjective,1,1
재미없으면,Adjective,10,1
재미없음,Adjective,1,2
재미있,Adjective,10,1
재미있게,Adjective,10,7
재미있고,Adjective,10,1
재미있다,Adjective,1,1
재미있다,Adjective,10,1
재미있어요,Adjective,8,1
재미있어요,Adjective,10,2
재미있었고,Adjective,10,1
재미있었다,Adjective,10,3
재미있었습니다,Adjective,10,2
재미있었어요,Adjective,10,1
재미있음,Adjective,10,1
재밋,Noun,10,2
재밋다,Noun,10,1
재밋다길,Noun,2,1
재밋어,Noun,10,1
재밋엇습니,Noun,10,1
재밋을듯,Noun,10,1
재밋음,Noun,10,2
재밌게,Adjective,9,2
재밌게,Adjective,10,17
재밌겠지,Adjective,10,1
재밌고,Adjective,8,1
재밌고,Adjective,10,5
재밌네요,Adjective,10,3
재밌는,Adjective,1,1
재밌는,Adjective,8,1
재밌는,Adjective,10,2
재밌는거,Adjective,8,1
재밌는거,Adjective,10,1
재밌다,Adjective,1,1
재밌다,Adjective,8,1
재밌다,Adjective,10,34
재밌다고,Adjective,1,1
재밌다고,Adjective,2,1
재밌다고,Adjective,10,1
재밌더만,Adjective,10,1
재밌슴,Noun,10,1
재밌습니다,Adjective,8,1
재밌습니다,Adjective,10,3
재밌어,Adjective,10,1
재밌어요,Adjective,10,8
재밌었다,Adjective,10,2
재밌었다고,Adjective,7,1
재밌었던것,Adjective,10,1
재밌었어요,Adjective,10,7
재밌었음,Adjective,10,8
재밌으면,Adjective,10,1
재밌을거,Adjective,10,1
재밌음,Adjective,8,1
재밌음,Adjective,9,1
재밌음,Adjective,10,5
재밌진,Adjective,7,1
재있었어요,Verb,7,1
재현,Noun,10,1
잭,Noun,10,1
잼,Noun,9,1
잼,Noun,10,5
잼나게,Verb,9,1
잼나게,Verb,10,2
잼나는,Verb,9,1
잼나요,Verb,10,1
잼나용,Verb,10,1
잼남,Noun,10,1
잼밌,Noun,7,1
잼이었는데,Verb,10,1
잼이었다,Verb,10,1
잼이었어요,Verb,10,1
잼있게,Verb,7,1
잼있게,Verb,10,1
잼있네,Verb,10,1
잼있다에,Verb,6,1
잼있었음,Verb,10,1
잼있음,Verb,10,2
잼잼,Noun,10,1
쟈밋구,Noun,10,1
저,Determiner,1,1
저,Determiner,2,1
저,Determiner,10,5
저,Noun,1,1
저,Noun,6,1
저,Noun,7,1
저,Noun,10,3
저격,Noun,10,2
저래야지,Adjective,10,1
저런,Noun,7,2
저렇다,Adjective,8,1
저리,Noun,10,1
저만,Modifier,1,1
저만,Modifier,10,1
저스티스,Noun,9,1
저스티스,Noun,10,5
저스티스리그,Noun,8,1
저스티스리그,Noun,10,2
적,Noun,10,3
적,Suffix,7,2
적,Suffix,8,2
적,Suffix,9,4
적,Suffix,10,19
적당한,Adjective,10,3
적당히,Adjective,10,2
적셔주네,Verb,10,1
적임,Noun,9,1
전,Modifier,7,1
전,Modifier,10,3
전,Noun,9,1
전,Noun,10,4
전개,Noun,1,2
전개,Noun,6,1
전개,Noun,7,1
전개,Noun,9,1
전개,Noun,10,3
전개도,Noun,3,1
전대물,Noun,1,1
전부,Noun,3,1
전부,Noun,10,1
전에,Foreign,3,1
전율,Noun,10,2
전이,Noun,10,1
전쟁,Noun,1,1
전쟁씬,Noun,10,1
전적,Noun,10,1
전체,Noun,9,2
전투,Noun,2,1
전투,Noun,9,1
전투,Noun,10,3
전투씬,Noun,3,1
전투씬,Noun,8,1
전혀,Noun,1,1
전혀,Noun,10,1
전형,Noun,9,1
전형,Noun,10,1
절,Noun,10,1
절대,Noun,1,1
절로,Noun,10,1
절정,Noun,10,1
점,Noun,2,1
점,Noun,8,1
점,Noun,9,7
점,Noun,10,17
점수,Noun,10,2
점임,Noun,10,1
점주,Noun,9,1
점주,Noun,10,1
접전,Noun,6,1
정감,Noun,10,1
정도,Noun,2,2
정도,Noun,7,1
정도,Noun,8,2
정도,Noun,9,2
정도,Noun,10,14
정말,Exclamation,3,2
정말,Exclamation,10,4
정말,Noun,1,2
정말,Noun,3,1
정말,Noun,7,2
정말,Noun,9,5
정말,Noun,10,14
정말로,Adverb,10,1
정석,Noun,10,1
정성,Noun,1,1
정신,Noun,1,2
정신,Noun,4,1
정신,Noun,10,3
정신없이,Adverb,8,1
정신차리다,Adjective,9,1
정작,Noun,6,1
정체,Noun,10,1
정화,Noun,10,1
정확하게,Adjective,10,1
정확히,Adjective,10,1
젖다,Verb,10,1
제,Modifier,1,2
제,Modifier,7,1
제,Modifier,8,1
제,Modifier,9,5
제,Modifier,10,11
제,Noun,10,5
제공,Noun,9,1
제너럴,Noun,10,1
제대로,Noun,7,1
제대로,Noun,9,3
제대로,Noun,10,9
제발,Noun,7,1
제발,Noun,10,1
제법,Noun,9,1
제세동기,Noun,9,1
제이슨,Noun,8,1
제이슨,Noun,10,6
제일,Noun,1,1
제일,Noun,4,1
제일,Noun,8,1
제일,Noun,10,5
제임스,Noun,10,3
제작,Noun,7,1
제작,Noun,10,4
제작비,Noun,10,1
젤,Noun,8,1
젤,Noun,10,2
져,Verb,6,1
져,Verb,7,1
졀,Noun,10,1
조,Modifier,10,1
조금,Noun,4,2
조금,Noun,7,1
조금,Noun,8,1
조금,Noun,10,1
조금씩,Adverb,4,1
조명탄,Noun,10,1
조합,Noun,10,1
족,Noun,1,1
존건,Adjective,1,1
존나,Noun,10,5
존멋,Noun,10,1
존스,Noun,2,1
존스,Noun,7,1
존스,Noun,8,1
존예,Noun,8,3
존예,Noun,10,6
존잘,Noun,8,1
존잘,Noun,10,2
존재,Noun,10,1
존잼,Noun,10,5
졸,Noun,10,1
졸다,Verb,2,1
졸다가,Verb,1,1
졸라,Noun,10,2
졸렸음,Verb,10,1
졸았음,Verb,1,1
졸았음,Verb,4,1
졸았음,Verb,10,1
졸업,Noun,1,1
졸작,Noun,2,1
졸지,Noun,10,1
좀,Noun,1,1
좀,Noun,7,2
좀,Noun,8,4
좀,Noun,9,1
좀,Noun,10,4
좀더,Noun,8,1
좀비,Noun,9,2
좀전까지,Adjective,1,1
종,Noun,2,1
종합,Noun,9,2
좋,Adjective,10,2
좋겠다,Adjective,1,1
좋고,Adjective,10,8
좋군요,Adjective,10,1
좋네요,Adjective,8,1
좋네요,Adjective,10,1
좋다,Adjective,1,1
좋다,Adjective,7,1
좋다,Adjective,10,2
좋다고,Adjective,4,1
좋다는,Adjective,1,1
좋더라,Adjective,10,1
좋습니다,Adjective,10,4
좋아,Adjective,10,1
좋아도,Adjective,10,1
좋아서,Adjective,10,1
좋아요,Adjective,9,1
좋아하냐,Adjective,5,1
좋아하는,Adjective,8,1
좋아하는,Adjective,10,1
좋아하는데,Adjective,4,1
좋아하는데,Adjective,10,2
좋아하는듯,Adjective,10,1
좋아하지만,Adjective,10,1
좋아하진,Adjective,10,1
좋아할,Adjective,1,1
좋아할듯,Adjective,3,1
좋아할만,Adjective,1,1
좋아합니다,Adjective,10,1
좋아해서,Adjective,6,1
좋아해서,Adjective,8,1
좋아해서,Adjective,10,1
좋아해요,Adjective,10,1
좋앗,Adjective,10,1
좋았고,Adjective,4,1
좋았고,Adjective,10,1
좋았네요,Adjective,9,1
좋았다,Adjective,1,1
좋았다,Adjective,10,2
좋았던건,Adjective,10,1
좋았어요,Adjective,10,2
좋았어용,Adjective,10,1
좋았으나,Adjective,6,1
좋았을,Adjective,9,1
좋았음,Adjective,8,1
좋았음,Adjective,9,1
좋았음,Adjective,10,2
좋았지만,Adjective,6,2
좋은,Adjective,2,1
좋은,Adjective,3,1
좋은,Adjective,7,1
좋은,Adjective,10,3
좋음,Adjective,10,1
좋지도,Adjective,7,1
죄다,Adverb,4,1
죄다,Adverb,10,1
죠,Josa,10,1
주가,Noun,4,1
주고,Verb,9,1
주고,Verb,10,1
주는거,Verb,10,1
주던지,Verb,1,1
주옥,Noun,1,1
주의,Noun,8,1
주의,Noun,10,1
주인공,Noun,1,1
주인공,Noun,7,2
주인공,Noun,8,1
주인공,Noun,9,3
주인공,Noun,10,15
주지,Noun,8,1
죽,Noun,1,1
죽,Noun,2,1
죽,Noun,10,1
죽기전에,Verb,10,1
죽는다,Verb,10,1
죽여놓고,Verb,7,1
죽여야,Verb,1,1
죽이는,Verb,10,1
죽임,Verb,7,2
준,Noun,1,1
준,Noun,10,2
준단,Verb,10,1
줄,Noun,2,1
줄,Noun,7,1
줄,Noun,8,2
줄,Noun,9,1
줄,Noun,10,3
줄거리,Noun,2,1
줄거리,Noun,4,1
줄거리,Noun,6,1
줄평,Noun,6,1
줌,Noun,10,1
줍니다,Verb,10,1
중,Noun,4,1
중,Noun,8,2
중,Noun,10,12
중,Suffix,6,1
중,Suffix,8,1
중,Suffix,9,2
중,Suffix,10,19
중간,Noun,1,3
중간,Noun,2,1
중간,Noun,10,2
중국,Noun,1,1
중세,Noun,10,1
중심,Noun,9,1
중심,Noun,10,1
중요성,Noun,10,1
중요시,Noun,9,1
중요하네,Adjective,10,1
중요합니다,Adjective,9,1
줘도,Verb,9,1
쥬라기,Noun,8,2
즈,Modifier,8,1
즐,Noun,10,1
즐거운,Adjective,10,1
즐거울,Adjective,7,1
즐거웠다,Adjective,10,1
즐거웠던,Adjective,10,1
즐거웠음,Adjective,10,1
즐겁게,Adjective,10,2
즐겁다,Adjective,8,1
즐겼다,Verb,9,1
즐긴거,Verb,10,1
지,Josa,1,1
지,Josa,3,1
지,Josa,10,6
지,Modifier,8,1
지,Verb,1,1
지갑,Noun,10,1
지겹지가,Adjective,10,1
지구,Noun,9,1
지극히,Adverb,10,1
지금,Noun,1,1
지금,Noun,10,3
지금껏,Noun,10,1
지까지는,Verb,1,1
지나가는지,Verb,10,1
지나간줄도,Verb,10,1
지는,Josa,6,1
지는,Verb,7,1
지도자,Noun,10,1
지렸다,Verb,9,1
지루,Noun,6,1
지루하고,Adjective,1,2
지루하기두,Adjective,10,1
지루하지,Adjective,10,3
지루하지는,Adjective,10,1
지루하지도,Adjective,10,1
지루하지만,Adjective,10,1
지루한,Adjective,6,1
지루할,Adjective,10,5
지루함,Noun,8,1
지루함,Noun,9,1
지루함,Noun,10,1
지루해서,Adjective,1,1
지루했다,Adjective,2,1
지루했습니다,Adjective,4,1
지리,Noun,10,1
지림,Verb,8,1
지림,Verb,9,1
지만,Josa,7,1
지만,Josa,9,2
지만,Josa,10,3
지인,Noun,8,1
지쳤다,Verb,8,1
지친다,Verb,3,1
직,Noun,9,1
직접,Noun,8,1
직접,Noun,10,1
진,Noun,1,2
진,Noun,10,1
진부해서,Adjective,10,1
진심,Noun,1,1
진심,Noun,2,2
진심,Noun,6,2
진심,Noun,10,15
진의,Noun,7,1
진작,Noun,10,1
진정한,Adjective,8,1
진정한,Adjective,10,1
진지,Noun,10,1
진지해요,Adjective,10,1
진짜,Noun,1,6
진짜,Noun,2,2
진짜,Noun,4,1
진짜,Noun,6,2
진짜,Noun,7,1
진짜,Noun,8,1
진짜,Noun,9,1
진짜,Noun,10,55
진짜진짜,Noun,10,1
진행,Noun,9,2
질려가던,Verb,10,1
질병,Noun,10,1
질수,Verb,10,1
질주,Noun,9,1
질질,Noun,2,1
짐,Noun,10,2
집,Noun,10,1
집중,Noun,2,1
집중,Noun,8,1
집중,Noun,10,1
짓고,Verb,10,1
징,Noun,10,1
짜,Verb,2,1
짜,Verb,10,1
짜리,Verb,10,1
짜집,Verb,3,1
짬뽕,Noun,1,1
짱,Noun,10,3
짱,Suffix,10,1
짱,VerbPrefix,10,4
짱짱,Noun,10,1
쩌리,Noun,10,2
쩐다,Noun,10,2
쩔었음,Verb,10,2
쩜,Noun,10,1
쯤,Noun,10,1
찌릿찌릿했음,Adjective,8,1
찍던,Verb,1,1
찍을수가있음,Verb,2,1
찍히,Verb,2,1
찡,Adverb,10,1
차,Noun,10,1
차라리,Noun,1,1
차렸다,Verb,10,2
차올라서,Verb,10,1
착각,Noun,10,1
찬란,Noun,1,1
찬란하다,Adjective,10,1
찮았는데,Verb,10,1
참,Verb,10,3
참고,Noun,10,1
참았,Verb,6,1
창의력,Noun,10,1
찾고부터는,Verb,6,1
찾는,Verb,6,1
찾는다고,Verb,7,1
찾아보니,Verb,10,1
찾아서,Verb,10,1
찾아왔다면,Verb,9,1
채워주니,Verb,10,1
책,Noun,1,1
챙겨,Verb,1,1
챙겨,Verb,10,1
챙겨서,Verb,1,1
처,Noun,10,1
처럼,Josa,10,2
처럼,Noun,10,2
처리,Noun,2,1
처리,Noun,10,2
처박,Noun,2,1
처음,Noun,1,4
처음,Noun,2,1
처음,Noun,8,1
처음,Noun,9,2
처음,Noun,10,8
천,Modifier,10,1
첨,Adverb,10,1
첨,Noun,1,1
첫,Noun,10,3
체이싱,Noun,10,1
체적,Noun,10,1
체험,Noun,9,1
쳐,Verb,10,1
쳐도,Verb,9,1
쳐주고,Verb,10,1
쳐지지,Verb,9,1
초,Noun,10,1
초등학교,Noun,1,1
초등학생,Noun,10,1
초딩,Noun,1,1
초딩,Noun,2,1
초딩,Noun,10,1
총,Modifier,9,1
최,Noun,10,1
최강,Noun,10,1
최고,Noun,6,1
최고,Noun,7,1
최고,Noun,8,4
최고,Noun,9,3
최고,Noun,10,35
최고다,Noun,10,4
최고점,Noun,10,1
최곤데,Noun,10,1
최근,Noun,10,3
최소,Noun,10,1
최악,Noun,1,2
최애,Noun,10,1
최저,Noun,9,1
쵝,Noun,10,1
쵝오,Noun,10,3
추다,Verb,10,1
추리,Noun,10,1
추천,Noun,6,2
추천,Noun,10,12
추합니다,Adjective,10,4
출발,Noun,8,1
충,Noun,10,2
충분했다,Adjective,10,1
충분히,Adjective,10,1
충실한,Adjective,10,1
충임,Noun,4,1
취하,Noun,3,1
취향,Noun,2,1
취향,Noun,10,4
치고,Josa,2,1
치고,Josa,7,1
치고,Josa,9,1
치고,Josa,10,2
치곤,Verb,8,1
치는,Verb,1,1
치는,Verb,10,2
치는게,Verb,10,1
치던,Verb,10,1
치유,Noun,10,1
치의,Noun,10,1
친구,Noun,1,1
친구,Noun,3,1
친다,Verb,10,1
친숙하기고,Adjective,10,1
칠,Modifier,3,1
칠,Modifier,7,1
칠하면,Adjective,3,1
카리스마,Noun,10,2
카와이,Noun,8,1
캐,Noun,10,1
캐릭터,Noun,1,1
캐릭터,Noun,4,1
캐릭터,Noun,9,1
캐릭터,Noun,10,4
캐스팅,Noun,9,1
캐스팅,Noun,10,1
캡,Noun,10,1
캡쳐,Noun,1,1
캡틴마블,Noun,10,1
캬,Noun,10,1
커밍,Noun,10,1
커버,Noun,10,2
커서,Noun,6,1
컬러,Noun,10,1
컴,Noun,10,1
컴터,Noun,6,1
컷,Noun,9,1
케미,Noun,10,1
코드,Noun,9,1
코드,Noun,10,1
코디,Noun,3,1
코미디,Noun,10,1
코믹,Noun,10,1
코믹스,Noun,8,1
코믹스,Noun,10,1
코스튬,Noun,10,1
코피,Noun,10,1
쾌걸맨,Noun,10,1
쿠키,Noun,9,1
쿠키,Noun,10,3
퀄,Noun,10,1
퀄리티,Noun,6,1
퀄리티,Noun,10,1
크,Verb,4,1
크,Verb,10,1
크게,Noun,7,1
크게,Noun,10,1
크고,Verb,7,1
크고,Verb,9,1
크구나,Verb,10,1
크다,Verb,10,1
크리미,Noun,10,1
크리스마스,Noun,10,2
크리처,Noun,9,1
크지만,Verb,10,1
큰,Verb,10,1
큰절,Noun,9,1
큰절,Noun,10,1
큰지,Verb,10,1
클라스,Noun,10,1
클로버필드,Noun,8,1
클리셰,Noun,1,1
클리셰,Noun,9,1
클리쉐,Noun,4,1
클한,Verb,10,1
키드,Noun,1,1
키드,Noun,4,1
키드,Noun,8,1
키드,Noun,10,5
킬링,Noun,2,1
킬링타임,Noun,7,1
킹,Noun,10,1
킹크랩,Noun,2,1
타,Modifier,10,1
타고,Noun,2,2
타는,Verb,1,1
타는것처럼,Verb,10,1
타임,Noun,7,1
타임,Noun,10,2
탄,Verb,10,1
탄기,Verb,10,1
탄생,Noun,10,2
탄탄하고,Adjective,10,1
태어나,Verb,1,1
터,Noun,10,1
터져,Verb,10,2
터지던데,Verb,1,1
터짐,Verb,10,3
턱,Noun,10,1
테러,Noun,10,3
토르,Noun,1,1
토르,Noun,7,1
토르,Noun,9,2
토르,Noun,10,3
톰크루즈,Noun,10,1
통,Noun,10,1
통통,Noun,9,1
통틀어,Noun,10,1
통한,Noun,10,1
투신,Noun,7,1
투신,Noun,10,1
특수,Noun,10,1
특촬물,Noun,1,1
특히,Adverb,7,1
특히,Adverb,8,1
특히,Adverb,9,2
특히,Adverb,10,8
틀리겠지만,Verb,10,1
틈,Noun,8,1
틈,Noun,10,6
티나,Noun,8,1
티비,Noun,10,1
티스,Noun,10,1
티켓,Noun,10,1
틸란티,Noun,10,1
팀,Noun,1,1
파닥파닥,Adverb,10,1
파리,Noun,1,1
파워,Noun,6,1
파워,Noun,7,1
파워레인저,Noun,1,1
파워레인저,Noun,2,4
파워레인저,Noun,3,1
파워레인저,Noun,6,2
파워레인저,Noun,8,1
파트,Noun,2,1
팍팍,Adverb,10,1
판,Noun,10,2
판단,Noun,10,1
판타지,Noun,9,2
판타지,Noun,10,4
팝콘,Noun,2,1
팩트,Noun,8,1
팬서,Noun,1,1
팬서,Noun,8,1
팬서,Noun,10,2
퍼거슨,Noun,10,1
퍼시픽림,Noun,7,1
펑점,Noun,2,1
펜,Noun,1,1
편,Noun,1,1
편,Noun,4,1
편,Noun,7,2
편,Noun,8,2
편,Noun,10,3
편이,Noun,10,1
편집,Noun,7,1
펼쳐지는거,Verb,10,1
펼쳐질것,Verb,10,1
평,Noun,10,1
평가,Noun,10,1
평론가,Noun,10,1
평범한,Adjective,10,1
평범한데,Adjective,9,1
평범한데,Adjective,10,1
평점,Noun,1,5
평점,Noun,2,5
평점,Noun,6,1
평점,Noun,8,1
평점,Noun,9,1
평점,Noun,10,11
평타,Noun,10,1
포기,Noun,10,1
포디,Noun,10,2
폭격,Noun,10,1
폭발,Noun,9,1
폭발,Noun,10,1
폭포,Noun,8,1
폭풍,Noun,10,2
폭풍우,Noun,10,1
폰,Noun,8,1
폰,Noun,10,1
퐉,Noun,10,1
표값,Noun,10,1
표현,Noun,7,1
표현,Noun,9,2
풀림,Noun,10,1
풀어놓은,Verb,3,1
품고,Verb,10,1
풉,Verb,7,1
풍,Adverb,8,2
풍,Adverb,10,1
풍부하고,Adjective,10,1
풍족하고,Adjective,10,1
프로레슬러,Noun,7,1
플,Exclamation,10,1
플래시,Noun,10,1
플레이어,Noun,10,1
피,Noun,1,2
피곤할,Adjective,10,1
피노키오,Noun,1,1
피디,Noun,9,1
피디,Noun,10,1
피식,Adverb,10,2
피하,Noun,1,2
필수,Noun,9,1
필요,Noun,9,1
필요없네요,Adjective,10,1
필요없다,Adjective,10,1
필요없습니다,Adjective,10,1
핑크,Noun,8,1
하,Exclamation,1,1
하,Exclamation,4,1
하,Exclamation,10,1
하,Suffix,2,1
하,Suffix,10,4
하게,Verb,9,1
하게,Verb,10,2
하고,Josa,1,2
하고,Josa,7,2
하고,Josa,8,1
하고,Josa,9,3
하고,Josa,10,13
하고,Verb,1,1
하고,Verb,10,3
하기는,Verb,1,1
하긴,Verb,6,1
하길래,Verb,10,1
하나,Noun,1,3
하나,Noun,4,2
하나,Noun,7,1
하나,Noun,10,15
하나로,Noun,10,2
하냐,Verb,1,1
하냐,Verb,10,1
하네,Verb,10,1
하네요,Verb,9,1
하네요,Verb,10,2
하는,Verb,1,1
하는,Verb,8,2
하는,Verb,9,1
하는,Verb,10,11
하는거,Verb,10,1
하는게,Verb,10,1
하는데,Verb,7,1
하는줄,Verb,10,2
하다,Verb,1,1
하다,Verb,9,1
하다,Verb,10,2
하다니,Verb,9,1
하도,Verb,2,1
하러,Verb,10,1
하려,Verb,7,1
하루,Noun,10,2
하면,Verb,7,1
하면,Verb,9,1
하면,Verb,10,1
하면서,Verb,3,1
하시는,Verb,10,3
하신듯,Verb,8,1
하십니다,Verb,10,1
하여간,Adverb,10,1
하였는데,Verb,10,1
하였다,Verb,10,1
하였다면,Verb,10,1
하이라이트,Noun,10,1
하자,Verb,10,2
하지,Verb,1,1
하지,Verb,10,1
하지만,Conjunction,2,1
하지만,Conjunction,8,1
하지만,Conjunction,9,1
하지만,Verb,10,1
하지말고,Verb,10,3
하지못,Verb,1,1
하품,Noun,2,1
하필,Noun,10,1
하하,Noun,10,1
한,Determiner,1,3
한,Determiner,4,2
한,Determiner,6,1
한,Determiner,8,1
한,Determiner,9,3
한,Determiner,10,6
한,Josa,1,1
한,Josa,3,1
한,Josa,4,1
한,Josa,7,1
한,Josa,8,3
한,Josa,9,1
한,Josa,10,11
한,Modifier,10,1
한,Verb,1,2
한,Verb,2,1
한,Verb,9,1
한,Verb,10,2
한가위,Noun,10,1
한거라면,Verb,10,1
한국,Noun,10,2
한국영,Noun,10,1
한다,Verb,9,1
한다,Verb,10,2
한다는,Modifier,1,1
한다면,Verb,10,2
한동안,Adverb,10,1
한마디,Noun,2,1
한번,Noun,1,1
한번,Noun,8,1
한번,Noun,9,1
한번,Noun,10,6
한숨,Noun,2,1
한테,Josa,1,1
한테,Josa,2,1
한테,Josa,10,3
한풀,Adverb,8,1
할,Verb,1,1
할,Verb,7,1
할,Verb,9,3
할,Verb,10,10
할까봐,Verb,9,1
할듯,Verb,10,2
할리데이비슨,Noun,1,1
할만,Verb,9,1
할만큼,Verb,9,1
할수밖에,Verb,10,1
할수있다,Verb,7,1
할수있을듯,Verb,10,1
할인,Noun,10,1
함,Noun,1,1
함,Noun,2,1
함,Noun,7,1
함,Noun,8,3
함,Noun,9,1
함,Noun,10,5
함부로,Noun,10,1
합,Noun,9,1
합니다,Verb,1,1
합니다,Verb,10,7
합쳐놓았지만,Verb,10,1
합쳐도,Verb,10,1
합쳐서,Verb,10,1
핫도그,Noun,10,1
항,Noun,3,1
항상,Noun,10,1
해,Noun,8,1
해,Noun,10,1
해결,Noun,1,1
해결,Noun,10,1
해냇다,Noun,10,1
해냈다,Verb,9,1
해냈다,Verb,10,2
해냈단,Verb,10,1
해냈습니다,Verb,10,1
해도,Noun,10,2
해도,Verb,10,1
해라,Verb,10,2
해리포터,Noun,2,1
해마,Noun,2,1
해물탕,Noun,1,1
해보고싶었던거,Verb,8,1
해서,Verb,1,1
해서,Verb,2,1
해서,Verb,4,1
해서,Verb,10,6
해안가,Noun,7,1
해야,Verb,1,1
해야,Verb,9,1
해야,Verb,10,2
해야되,Verb,2,1
해양,Noun,9,1
해양,Noun,10,1
해외,Noun,10,1
해요,Verb,10,2
해저,Noun,10,2
해저도시,Noun,10,1
해적,Noun,1,1
해주길,Verb,8,1
해주세요,Verb,10,1
해준,Verb,10,1
해파리,Noun,1,1
해피엔딩,Noun,1,1
해피엔딩,Noun,10,1
핵,Noun,8,1
핵재,Noun,10,1
핵잼,Noun,10,3
핵투더,Noun,9,3
햇,Noun,1,1
했고,Verb,9,1
했고,Verb,10,1
했냐,Verb,10,1
했네,Verb,2,1
했네요,Verb,9,1
했네요,Verb,10,1
했는데,Verb,1,1
했는데,Verb,10,5
했는지,Verb,1,1
했다,Verb,1,1
했다,Verb,9,1
했다,Verb,10,8
했다가,Verb,10,1
했더라면,Verb,10,1
했던,Verb,9,1
했던데,Verb,9,1
했습니다,Verb,8,2
했습니다,Verb,10,1
했어,Verb,10,1
했어요,Verb,8,1
했으면,Verb,10,1
했을,Verb,10,2
했을듯,Verb,10,2
했을지도,Verb,9,1
했을텐데,Verb,4,1
했음,Verb,6,1
했음,Verb,7,1
했음,Verb,10,1
했지만,Verb,1,1
했지만,Verb,6,1
했지만,Verb,7,1
했지만,Verb,9,2
행동,Noun,10,2
행복했,Adjective,10,1
행복했습니다,Adjective,10,1
햬,Noun,10,1
허,Verb,6,1
허다,Verb,7,1
허드,Noun,6,1
허드,Noun,7,3
허드,Noun,8,6
허드,Noun,9,1
허드,Noun,10,22
헐,Verb,10,1
헛,Noun,2,1
헤어스타일,Noun,9,1
헤엄,Noun,3,1
헬멧,Noun,2,1
현,Modifier,10,1
현실,Noun,1,1
현실,Noun,10,1
협회장,Noun,8,1
형,Noun,10,1
형,Suffix,6,1
형광,Noun,1,1
호강,Noun,10,10
호러,Noun,7,1
호점,Noun,10,1
호쾌,Noun,8,1
호흡기,Noun,10,2
혹시,Noun,10,1
혼자,Noun,10,1
홈쇼핑,Noun,1,1
화,Suffix,2,1
화,Suffix,10,1
화려하게,Adjective,10,2
화려하고,Adjective,8,2
화려하고,Adjective,10,2
화려하다,Adjective,10,1
화려하지만,Adjective,6,1
화려한,Adjective,7,1
화려한,Adjective,8,2
화려한,Adjective,9,2
화려한,Adjective,10,10
화려한데,Adjective,4,1
화려한데,Adjective,7,1
화려한데,Adjective,8,1
화려함,Adjective,7,1
화려함,Adjective,8,1
화려합니다,Adjective,9,1
화려해서,Adjective,10,1
화려했다,Adjective,10,1
화보,Noun,1,1
화보,Noun,10,1
화의,Noun,10,1
화이,Noun,10,1
화이팅,Noun,8,1
화이팅,Noun,10,1
화장실,Noun,10,1
확,Noun,10,1
확실,Noun,9,1
확실하게,Adjective,1,1
확실히,Adjective,7,1
확실히,Adjective,8,1
확실히,Adjective,10,2
환경,Noun,10,2
환상,Noun,7,1
환상,Noun,9,1
환상,Noun,10,5
환타지,Noun,9,1
환타지,Noun,10,1
활짝,Noun,10,1
황금,Noun,1,1
황홀경,Noun,10,2
황홀한,Adjective,10,1
황홀했다,Adjective,10,1
획득,Noun,8,1
효과,Noun,7,1
효과,Noun,10,2
효과음,Noun,10,1
후,Noun,4,1
후,Noun,10,4
후기,Noun,10,1
후레,Noun,3,1
후뢰,Noun,7,1
후반,Noun,1,1
후반,Noun,9,1
후반,Noun,10,1
후회,Noun,10,5
후후,Exclamation,10,1
훌륭하다,Adjective,10,1
훌륭한,Adjective,9,1
훌륭한,Adjective,10,1
훗,Noun,10,1
훨,Noun,8,1
훨,Noun,9,2
훨,Noun,10,2
훨신,Noun,10,2
훨씬,Adverb,1,1
훨씬,Adverb,8,1
훨씬,Adverb,10,3
휄씬,Noun,10,1
휴,Exclamation,2,1
휴,Exclamation,6,1
휴먼,Noun,10,1
휴잭맨,Noun,10,1
흉내,Noun,2,1
흐름,Noun,6,1
흐름,Noun,7,1
흑인,Noun,10,1
흘러나온다,Verb,1,1
흘리고,Verb,10,1
흘림,Verb,10,1
흠,Noun,3,1
흠뻑,Noun,10,1
흥,Noun,10,1
흥미진진,Noun,10,1
흥행,Noun,9,1
흩어졌을,Verb,10,1
흩어지면,Verb,10,1
희,Adjective,10,1
희망,Noun,10,1
희망이,Noun,10,2
히로,Noun,10,1
히어로,Noun,1,3
히어로,Noun,4,2
히어로,Noun,9,3
히어로,Noun,10,31
힘,Noun,10,1
힘들겠지만,Adjective,10,1
힘들어도,Adjective,10,1
