형태소,품사,분류,카운트
쎄네요,Adjective,8,1
쎄서,Adjective,6,1
쎈,Adjective,1,1
쎈줄,Adjective,9,1
쏘고,Verb,1,1
쏘는,Verb,1,1
쏘더니,Verb,6,1
쏘아,Verb,10,1
쏟아,Verb,1,1
쏟아지는,Verb,1,1
쓰게,Verb,5,1
쓰고,Verb,3,1
쓰고,Verb,5,1
쓰는,Verb,3,1
쓰는,Verb,7,1
쓰는데,Verb,4,1
쓰다가,Verb,1,1
쓰래,Noun,1,1
쓰레기,Noun,1,2
쓰레기,Noun,2,1
쓰자,Verb,1,1
쓴맛,Noun,6,1
씀,Verb,5,1
씨발,Noun,1,1
씨부리네,Verb,10,1
씨쥐,Noun,1,1
씩,Suffix,6,1
씬,Noun,5,2
씬,Noun,8,1
씬,Noun,10,2
아,Exclamation,1,1
아,Exclamation,4,2
아,Exclamation,5,1
아,Exclamation,7,1
아,Josa,1,5
아,Josa,6,1
아,Josa,7,2
아,Josa,10,6
아까,Adjective,1,2
아까,Adjective,9,1
아까운듯,Adjective,1,1
아까워,Adjective,1,2
아까워요,Adjective,10,1
아까웠다,Adjective,4,1
아깝다,Adjective,1,1
아깝다,Adjective,2,1
아깝다,Adjective,3,1
아깝다,Adjective,4,1
아깝다고,Adjective,2,1
아깝습니다,Adjective,1,1
아깝지,Adjective,9,1
아껴서,Verb,2,1
아녀서,Adjective,1,1
아는,Verb,1,1
아니,Adjective,1,2
아니,Adjective,4,2
아니,Adjective,7,1
아니,Adjective,10,1
아니고,Adjective,1,2
아니냐,Adjective,3,1
아니니,Adjective,10,1
아니다,Adjective,1,1
아니더라도,Adjective,1,1
아니라,Adjective,4,1
아니라,Adjective,5,1
아니라,Adjective,7,1
아니라,Adjective,8,1
아니라도,Adjective,8,1
아니면,Adjective,1,1
아니면,Adjective,6,1
아니었음,Adjective,5,1
아니에요,Adjective,7,1
아니였음,Adjective,2,1
아니지,Adjective,7,1
아니지만,Adjective,5,1
아니지만,Adjective,9,1
아니지만,Adjective,10,2
아닌,Adjective,1,2
아닌,Adjective,5,1
아닌가,Adjective,7,2
아닌가,Adjective,8,1
아닌거,Adjective,7,1
아닌데,Adjective,7,1
아닌데,Adjective,8,1
아닌듯,Adjective,6,1
아닌듯,Adjective,9,1
아님,Adjective,5,1
아님,Adjective,7,1
아님,Adjective,8,1
아님요,Adjective,10,1
아닙니다,Adjective,1,1
아동,Noun,4,1
아들,Noun,10,1
아라우,Noun,10,1
아레스,Noun,7,1
아마존,Noun,5,1
아마존,Noun,7,1
아마존,Noun,10,2
아무,Modifier,5,1
아무,Modifier,8,1
아무리,Adverb,2,1
아미,Noun,10,1
아쉬운,Adjective,7,1
아쉬운,Adjective,8,2
아쉬운건,Adjective,9,1
아쉬운데,Adjective,7,1
아쉬움,Noun,5,1
아쉬움,Noun,7,3
아쉬움,Noun,8,3
아쉬워요,Adjective,8,1
아쉬웠다,Adjective,7,1
아쉽고,Adjective,7,1
아쉽고,Adjective,8,1
아쉽내,Adjective,1,1
아쉽네요,Adjective,6,1
아쉽네요,Adjective,7,2
아쉽네요,Adjective,8,2
아쉽다,Adjective,3,1
아쉽다,Adjective,8,1
아쉽다,Adjective,10,2
아쉽다면,Adjective,10,1
아쉽습니다,Adjective,1,1
아쉽습니다,Adjective,7,1
아쉽습니다,Adjective,8,1
아쉽지만,Adjective,7,1
아쉽지만,Adjective,9,1
아쉽지만,Adjective,10,1
아시,Noun,1,1
아싸,Exclamation,3,1
아예,Noun,1,1
아이,Noun,2,1
아이,Noun,7,2
아이,Noun,10,2
아이맥스,Noun,1,2
아이언맨,Noun,3,1
아이언맨,Noun,9,1
아이엠,Noun,5,1
아주,Noun,5,1
아주,Noun,8,1
아주,Noun,10,4
아직,Adverb,5,1
아직,Adverb,6,4
아직,Adverb,7,4
아직,Adverb,10,1
아직도,Adverb,4,1
아침,Noun,10,1
아콰,Noun,7,1
아쿠아,Noun,1,4
아쿠아,Noun,3,1
아쿠아,Noun,5,2
아쿠아,Noun,6,1
아쿠아,Noun,7,5
아쿠아,Noun,8,3
아쿠아,Noun,10,4
아틀란티스,Noun,7,1
아프고,Adjective,10,1
아프다고,Adjective,4,1
악,Noun,5,1
악,Noun,10,1
악당,Noun,1,7
악당,Noun,2,1
악당,Noun,4,1
악당,Noun,5,1
악당,Noun,6,1
악당,Noun,7,2
악당,Noun,10,1
악역,Noun,6,1
악역,Noun,8,1
악의,Noun,5,1
악의,Noun,6,1
악평,Noun,4,1
안,Noun,1,4
안,Noun,4,1
안,Noun,5,2
안,Noun,6,3
안,Noun,7,1
안,Noun,8,1
안,Noun,10,2
안,VerbPrefix,1,8
안,VerbPrefix,3,1
안,VerbPrefix,4,3
안,VerbPrefix,5,3
안,VerbPrefix,6,1
안,VerbPrefix,7,2
안,VerbPrefix,10,6
안날,Noun,10,1
안다치게,Verb,7,1
안되,Adjective,6,1
안되겠다,Adjective,6,1
안되고,Adjective,10,1
안되는,Adjective,1,1
안되는,Adjective,8,1
안되는지를,Adjective,1,1
안되니,Adjective,5,1
안되었다,Adjective,5,1
안된다,Adjective,10,1
안된다고,Adjective,10,1
안될듯,Adjective,10,1
안될수도,Adjective,7,1
안됬다,Adjective,2,1
안보,Noun,1,1
안습,Noun,5,1
안쓰러워,Adjective,7,1
안졸고,Adjective,10,1
안좋아서,Adjective,6,1
안처,Noun,1,1
안타깝다,Adjective,7,1
안해,Noun,4,1
안해,Noun,6,1
앉아,Verb,10,1
않,Verb,8,2
않고,Verb,2,1
않고,Verb,4,2
않고,Verb,5,1
않고,Verb,8,1
않고,Verb,10,2
않나,Verb,1,2
않나,Verb,4,1
않냐,Verb,1,1
않네요,Verb,7,1
않네요,Verb,8,1
않는,Verb,4,1
않는,Verb,5,2
않는거에요,Verb,1,1
않는것,Verb,5,1
않는다,Verb,10,1
않다,Verb,1,1
않다,Verb,7,1
않더군요,Verb,7,1
않아,Verb,3,1
않아요,Verb,7,1
않았는데,Verb,7,2
않았는데,Verb,8,1
않았다,Verb,10,2
않았다라는,Verb,5,1
않았던,Verb,7,1
않았을것이다,Verb,1,1
않았을까,Verb,7,1
않은,Verb,1,1
않은,Verb,5,1
않은,Verb,7,1
않은,Verb,8,1
않은,Verb,9,1
않을까요,Verb,7,1
않을수가,Verb,7,1
않음,Verb,10,1
알,Noun,1,1
알,Noun,5,1
알,Noun,7,1
알,Noun,10,1
알던,Verb,5,1
알랜,Noun,4,1
알려주는,Verb,4,1
알록달록,Noun,1,1
알리는,Verb,1,1
알리는,Verb,10,2
알바,Noun,1,4
알바,Noun,5,1
알바,Noun,10,1
알수,Verb,2,1
알수가,Verb,1,1
알수있던,Verb,2,1
알아서,Verb,5,1
알았다,Verb,5,1
알았으면,Verb,4,1
앎내가,Verb,1,1
앓겠다,Verb,7,1
암,Noun,1,1
암살,Noun,1,1
암시,Noun,6,1
암울해질,Adjective,1,1
암튼,Adverb,10,1
압권,Noun,10,1
압도,Noun,6,1
앞,Noun,1,3
앞,Noun,2,1
앞,Noun,4,1
앞,Noun,7,3
앞,Noun,8,1
앞,Noun,9,1
앞,Noun,10,2
앞뒤,Noun,1,1
애,Noun,1,5
애,Noun,3,1
애,Noun,4,1
애,Noun,5,2
애,Noun,6,3
애,Noun,7,5
애,Noun,10,1
애니,Noun,6,1
애매하다,Adjective,5,1
애즈,Noun,6,1
애초,Noun,1,1
액션,Noun,1,4
액션,Noun,2,2
액션,Noun,3,2
액션,Noun,4,1
액션,Noun,5,2
액션,Noun,6,3
액션,Noun,7,6
액션,Noun,8,5
액션,Noun,9,1
액션,Noun,10,8
액션씬,Noun,1,1
액션씬,Noun,7,1
앤,Noun,7,1
앤딩,Noun,10,1
야,Josa,1,1
야,Josa,4,1
야,Josa,6,3
야,Josa,7,1
야,Josa,9,1
야,Josa,10,3
야구,Noun,1,1
야매,Noun,1,1
야심한,Adjective,1,1
야한다던,Adjective,1,1
야할듯,Adjective,10,2
야함,Adjective,1,1
야해요,Adjective,10,1
야했나,Adjective,1,1
야했나,Adjective,6,1
약,Modifier,5,1
약간,Noun,8,1
약간,Noun,10,1
약하게,Adjective,1,1
약하고,Adjective,1,2
약하고,Adjective,2,1
약하다,Adjective,1,1
약하다,Adjective,5,1
약한,Adjective,1,1
약한,Adjective,4,1
약할,Adjective,5,1
약함,Adjective,7,1
약해서,Adjective,4,1
약해요,Adjective,5,1
약해져있고,Verb,1,1
약해진거냐,Verb,6,1
약했으면,Adjective,10,1
약했지만,Adjective,8,1
양심,Noun,1,3
양압,Noun,1,1
얕음,Adjective,6,1
얘,Noun,8,1
얘기,Noun,1,2
얙션,Noun,7,1
어,Noun,1,1
어,Noun,3,1
어,Suffix,1,1
어,Suffix,10,1
어가,Noun,5,1
어거지,Noun,7,1
어나,Modifier,1,1
어느새,Adjective,5,1
어둡고,Adjective,3,1
어디,Noun,1,3
어디서,Adverb,1,2
어따,Exclamation,1,1
어땠을까,Adjective,7,1
어땠을지,Adjective,8,1
어떤,Adjective,8,1
어떨까,Adjective,10,1
어떻게,Adjective,1,4
어떻게,Adjective,10,1
어려움,Noun,2,1
어렵게,Adjective,5,1
어린시절,Noun,1,1
어마,Noun,10,1
어머니,Noun,1,3
어벤저스,Noun,1,2
어벤저스,Noun,5,1
어벤저스,Noun,6,1
어벤저스,Noun,10,1
어벤져스,Noun,1,7
어벤져스,Noun,2,2
어벤져스,Noun,4,1
어벤져스,Noun,5,5
어벤져스,Noun,7,4
어벤져스,Noun,8,2
어벤져스,Noun,10,2
어색한,Adjective,1,1
어설프게,Adjective,5,1
어설프지,Adjective,10,1
어설픈,Adjective,5,1
어어,Noun,7,1
어울리고,Verb,6,1
어울리는,Verb,1,1
어울리는,Verb,7,1
어이없게,Adjective,6,1
어정쩡한,Adjective,3,1
어제,Noun,4,1
어줍잖게,Adjective,1,1
어중간하게,Adjective,1,1
어지간히,Adjective,10,1
어짜피,Adverb,7,1
어쩔,Modifier,1,2
어쩔,Modifier,7,2
어필,Noun,6,1
어휴,Exclamation,1,3
억,Modifier,10,1
언급,Noun,7,1
언론,Noun,2,1
언제,Noun,1,1
언젠가,Adverb,10,1
얼,Noun,6,1
얼굴,Noun,5,1
얼마나,Noun,1,2
얼마나,Noun,4,1
얼마나,Noun,6,1
얼은,Verb,1,1
엄마,Noun,1,3
엄마,Noun,2,1
엄청,Adverb,1,1
엄청,Adverb,8,2
엄청난,Adjective,4,1
업게,Verb,1,1
업음,Verb,1,1
없,Adjective,2,1
없,Adjective,7,1
없,Adjective,8,1
없고,Adjective,1,7
없고,Adjective,2,2
없고,Adjective,5,1
없고,Adjective,6,2
없나,Adjective,5,1
없냐,Adjective,1,1
없네,Adjective,1,2
없네,Adjective,10,1
없네요,Adjective,3,1
없는,Adjective,1,5
없는,Adjective,2,2
없는,Adjective,4,2
없는,Adjective,5,1
없는,Adjective,6,2
없는,Adjective,7,1
없는,Adjective,9,1
없는,Adjective,10,2
없는게,Adjective,7,1
없다,Adjective,1,7
없다,Adjective,2,3
없다,Adjective,5,3
없다,Adjective,6,1
없다,Adjective,7,1
없다,Adjective,8,1
없다,Adjective,10,1
없다고,Adjective,4,1
없다고,Adjective,6,2
없다더니,Adjective,1,2
없다더니,Adjective,6,1
없다매,Adjective,4,1
없당,Adjective,6,1
없더라,Adjective,1,1
없던,Adjective,6,1
없습니다,Adjective,5,1
없습니다,Adjective,7,1
없어,Adjective,1,1
없어,Adjective,2,1
없어,Adjective,5,1
없어도,Adjective,6,1
없어서,Adjective,8,1
없어야지,Adjective,1,1
없어졌고,Verb,1,1
없어지고,Verb,8,1
없어진다,Verb,6,1
없었나,Adjective,4,1
없었던듯,Adjective,6,1
없었으면,Adjective,1,1
없으면,Adjective,1,2
없으면,Adjective,7,1
없으면,Adjective,8,1
없을,Adjective,1,1
없을거다,Adjective,1,1
없음,Adjective,1,3
없음,Adjective,4,1
없음,Adjective,6,1
없음,Adjective,7,2
없이,Adverb,1,1
없이,Adverb,6,1
없이,Adverb,7,1
없이,Adverb,8,1
없이,Adverb,10,2
없이는,Adjective,5,1
없죠,Adjective,7,1
없지만,Adjective,8,1
없지만,Adjective,10,1
없진,Adjective,8,1
엇,VerbPrefix,10,1
엇음,Noun,1,1
었으,Noun,10,1
엉,Exclamation,1,1
엉,Exclamation,5,1
엉,Exclamation,7,2
엉,Exclamation,8,1
엉덩이,Noun,2,1
엉덩이,Noun,10,1
엉엉,Noun,1,1
엌,Noun,1,1
에,Foreign,10,1
에,Josa,1,34
에,Josa,2,7
에,Josa,3,5
에,Josa,4,4
에,Josa,5,6
에,Josa,6,7
에,Josa,7,19
에,Josa,8,12
에,Josa,9,3
에,Josa,10,30
에게,Josa,1,3
에게,Josa,10,2
에게는,Josa,6,1
에게는,Josa,10,1
에겐,Josa,6,1
에나,Josa,1,1
에는,Josa,4,1
에는,Josa,5,1
에는,Josa,8,2
에는,Josa,10,2
에도,Josa,1,1
에도,Josa,5,1
에만,Josa,7,1
에서,Josa,1,12
에서,Josa,2,3
에서,Josa,3,1
에서,Josa,5,1
에서,Josa,6,2
에서,Josa,7,1
에서,Josa,8,2
에서,Josa,10,6
에서는,Josa,6,1
에서는,Josa,7,1
에서는,Josa,10,1
에서도,Josa,10,1
에선,Josa,6,2
에선,Josa,8,1
에요,Josa,10,1
에이지,Noun,4,1
에이핑크,Noun,1,1
에즈라,Noun,2,1
에플렉,Noun,7,1
엑,Exclamation,7,1
엑소,Noun,10,1
엑스,Noun,7,1
엔,Josa,1,1
엔,Josa,4,1
엔,Josa,5,1
엔,Josa,6,1
엔,Josa,8,1
엔,Josa,10,2
엔딩,Noun,1,1
엔딩,Noun,6,1
엠바고,Noun,7,1
엪,Noun,10,1
여,Josa,6,1
여,Modifier,5,1
여,Modifier,10,2
여,Noun,6,1
여,Noun,8,1
여기,Noun,4,1
여기,Noun,7,1
여기,Noun,10,1
여러,Modifier,7,1
여러,Noun,8,1
여러,Noun,10,1
여러가지,Noun,7,1
여서,Josa,4,1
여운,Noun,1,1
여윽시,Noun,1,1
여자,Noun,9,2
여자,Noun,10,1
여전,Noun,9,1
여전히,Adjective,7,1
여전히,Adjective,8,1
여전히,Adjective,10,1
여지,Noun,1,1
여친,Noun,3,1
여태,Noun,8,1
역,Noun,8,1
역대,Noun,1,1
역대,Noun,10,1
역쉬,Noun,7,1
역쉬,Noun,10,1
역시,Noun,5,1
역시,Noun,6,1
역시,Noun,7,2
역시,Noun,8,2
역시,Noun,9,2
역시,Noun,10,8
역전,Noun,5,1
역할,Noun,5,2
역할,Noun,7,1
역활,Noun,6,1
엮어내,Noun,6,1
연,Modifier,8,1
연,Modifier,10,1
연결,Noun,9,1
연관,Noun,5,1
연출,Noun,1,1
연출,Noun,4,2
연출,Noun,5,3
연출,Noun,6,1
연합,Noun,7,1
연히,Adjective,10,1
열자,Noun,10,1
열폭,Noun,7,1
였는데,Verb,5,1
였다,Verb,5,1
였다,Verb,6,1
였다,Verb,10,2
였다기,Verb,1,1
였던,Verb,8,1
였습니다,Verb,1,1
였습니다,Verb,6,1
였어요,Verb,1,2
였어요,Verb,5,1
였어요,Verb,10,1
였음,Verb,1,2
영,Modifier,1,2
영,Modifier,5,1
영,Modifier,10,3
영상,Noun,1,1
영상,Noun,2,1
영상,Noun,8,4
영상,Noun,9,2
영상,Noun,10,1
영웅,Noun,1,3
영웅,Noun,2,1
영웅,Noun,3,1
영웅,Noun,5,1
영웅,Noun,7,2
영웅,Noun,8,3
영웅,Noun,9,1
영웅,Noun,10,2
영혼,Noun,5,1
영혼,Noun,6,1
영화,Noun,1,57
영화,Noun,2,10
영화,Noun,3,3
영화,Noun,4,9
영화,Noun,5,11
영화,Noun,6,12
영화,Noun,7,18
영화,Noun,8,6
영화,Noun,9,8
영화,Noun,10,20
영화관,Noun,1,1
영화관,Noun,2,1
영화관,Noun,7,1
영화로,Noun,1,2
영화로,Noun,3,1
영화로,Noun,8,1
영화로,Noun,9,1
영화사,Noun,6,1
영화상,Noun,5,1
영화포스터,Noun,1,1
예고편,Noun,1,5
예고편,Noun,5,1
예매,Noun,7,1
예뻐요,Adjective,8,1
예뻐요,Adjective,10,1
예뻣었,Noun,9,1
예쁘네,Adjective,10,1
예쁘니,Adjective,10,1
예상,Noun,10,1
예상외,Noun,10,1
예술,Noun,10,1
예전,Noun,1,1
예전,Noun,7,1
예전,Noun,10,1
오,Modifier,1,2
오,Modifier,3,1
오,Modifier,7,1
오,Noun,6,1
오,Noun,10,1
오그라들어요,Verb,2,1
오글거리는,Verb,5,1
오글거림,Verb,1,1
오기,Noun,1,1
오는,Verb,9,1
오늘,Noun,1,1
오늘,Noun,7,1
오늘,Noun,10,1
오락,Noun,4,1
오락,Noun,6,1
오락,Noun,10,2
오락실,Noun,1,1
오랜,Adverb,10,1
오랜,Modifier,2,1
오마,Verb,10,1
오버,Noun,5,1
오브,Noun,1,2
오브,Noun,4,2
오브,Noun,6,1
오삼,Noun,6,1
오져요,Verb,1,1
오졌다,Verb,1,1
오지,Noun,10,1
오지마라,Verb,5,1
오징어,Noun,2,1
오합지졸,Noun,1,1
오히려,Noun,1,2
온,Noun,9,1
올,Modifier,1,1
올린,Verb,10,1
올립니다,Verb,7,1
올인,Noun,1,1
올킬,Noun,8,1
올해,Noun,1,2
와,Josa,1,5
와,Josa,4,2
와,Josa,5,3
와,Josa,6,1
와,Josa,7,1
와,Josa,8,1
와,Josa,9,1
와,Josa,10,1
와,Verb,1,3
와,Verb,3,1
와,Verb,10,2
와같이,Verb,5,1
와서,Verb,7,1
와서,Verb,10,1
완벽한,Adjective,10,1
완벽할수는,Adjective,10,1
완벽해서,Adjective,6,1
완성,Noun,5,1
완성,Noun,7,2
완전,Noun,1,3
완전,Noun,7,2
완전,Noun,8,1
완전,Noun,10,1
완전히,Adjective,1,1
왓치맨,Noun,1,1
왔는지,Verb,1,2
왔다,Verb,2,1
왔다,Verb,7,1
왔다는데,Verb,1,1
왔습니다,Verb,1,1
왔어,Verb,7,1
왔으면,Verb,8,1
왔을,Verb,5,1
왕,Suffix,8,1
왜,Noun,1,9
왜,Noun,2,1
왜,Noun,4,4
왜,Noun,5,3
왜,Noun,6,6
왜,Noun,7,7
왜,Noun,9,1
왜,Noun,10,5
왜봣,Noun,1,1
왜케,Noun,10,1
외계,Noun,7,1
외계인,Noun,1,1
외계인,Noun,5,1
외곽,Noun,6,1
외진,Noun,3,1
요,Josa,1,4
요,Josa,5,2
요,Josa,6,2
요,Josa,7,2
요,Josa,8,2
요,Josa,9,3
요,Josa,10,3
요,Modifier,1,1
요,Noun,6,1
요,Noun,7,1
요,Noun,8,1
요,Noun,10,1
요리,Noun,1,2
요리,Noun,6,1
요리사,Noun,1,1
요소,Noun,5,2
요소,Noun,6,1
요소,Noun,9,1
요요,Noun,10,1
용,Noun,6,3
용,Noun,7,2
용,Noun,10,1
용이,Noun,4,1
우,Adverb,7,1
우려,Noun,9,1
우려,Noun,10,1
우리나라,Noun,10,1
우린,Noun,5,1
우린,Noun,9,1
우먼,Noun,8,1
우수함보다는,Adjective,2,1
우스,Noun,7,2
우열,Noun,1,1
우주,Noun,1,2
운명,Noun,1,1
운전,Noun,1,1
울,Modifier,4,1
울프,Noun,1,2
울프,Noun,3,1
울프,Noun,6,2
울프,Noun,7,1
움,Noun,1,2
움,Noun,5,1
웃겨,Verb,7,1
웃기,Noun,7,1
웃기,Noun,8,1
웃기,Noun,10,1
웃기는,Verb,7,1
웃기지도,Verb,5,1
웃긴게,Verb,1,1
웃길려고,Verb,7,1
웃김,Verb,10,1
웃는,Verb,1,1
웃는,Verb,5,2
웃으면서,Verb,10,1
웃음,Noun,6,1
웃음소리,Noun,8,1
워,Noun,1,3
워,Noun,4,1
워,Noun,5,1
워,Noun,7,1
워,Noun,10,1
워낙,Noun,1,1
워낙,Noun,8,1
워너,Noun,1,1
워너,Noun,6,1
워너브라더스,Noun,1,1
원,Modifier,1,1
원,Suffix,4,1
원더,Noun,8,1
원더우먼,Noun,1,11
원더우먼,Noun,4,3
원더우먼,Noun,5,1
원더우먼,Noun,6,8
원더우먼,Noun,7,7
원더우먼,Noun,8,8
원더우먼,Noun,9,3
원더우먼,Noun,10,27
원래,Noun,1,1
원래,Noun,10,1
원인,Noun,7,1
원펀맨,Noun,3,1
원펀맨,Noun,5,1
원펀맨,Noun,7,1
원하는,Adjective,10,1
원형,Noun,5,1
월등히,Adjective,9,1
위,Noun,3,1
위,Noun,6,1
위,Noun,7,1
위,Noun,9,1
위,Noun,10,1
위기,Noun,6,2
위엄,Noun,7,1
위엔,Noun,5,1
위치,Noun,7,1
위트,Noun,10,1
위해,Noun,1,4
위해,Noun,6,1
위험,Noun,3,1
유니버스,Noun,2,2
유니버스,Noun,10,1
유니세프,Noun,2,1
유독,Noun,10,1
유머,Noun,1,1
유머,Noun,6,1
유머씬,Noun,1,1
유치,Noun,1,1
유치하게,Adjective,1,1
유치하고,Adjective,1,7
유치하기,Adjective,1,1
유치하자나,Adjective,5,1
유치한,Adjective,8,1
유치할,Adjective,8,1
유치함,Adjective,1,1
유치함,Adjective,8,1
유치함과,Adjective,2,1
유치해서,Adjective,2,1
유치해서,Adjective,8,1
유쾌하고,Adjective,8,1
유쾌하지도,Adjective,4,1
유행,Noun,5,1
육,Modifier,7,2
으,Adverb,1,1
으로,Foreign,10,1
으로,Josa,1,15
으로,Josa,2,2
으로,Josa,3,2
으로,Josa,4,3
으로,Josa,5,3
으로,Josa,6,5
으로,Josa,7,10
으로,Josa,8,2
으로,Josa,9,4
으로,Josa,10,3
으로가,Josa,9,1
으로는,Josa,7,2
으로도,Josa,7,1
으로만,Josa,1,1
으로서,Josa,1,2
으로써,Josa,7,1
은,Foreign,9,1
은,Josa,1,43
은,Josa,2,2
은,Josa,3,4
은,Josa,4,4
은,Josa,5,9
은,Josa,6,15
은,Josa,7,22
은,Josa,8,11
은,Josa,9,3
은,Josa,10,19
은,Noun,1,1
은,Noun,2,1
은,Noun,5,1
은,Noun,6,1
은,Noun,7,2
은퇴,Noun,5,1
은행,Noun,7,1
은행,Noun,9,1
을,Josa,1,33
을,Josa,2,3
을,Josa,3,2
을,Josa,4,5
을,Josa,5,16
을,Josa,6,13
을,Josa,7,13
을,Josa,8,9
을,Josa,9,4
을,Josa,10,17
음,Noun,1,3
음,Noun,5,1
음,Noun,7,1
음식,Noun,1,1
음악,Noun,4,1
음악당,Noun,2,1
음재,Noun,10,1
음하하,Exclamation,8,1
음향,Noun,8,1
응원,Noun,6,1
응원,Noun,8,1
응원,Noun,10,1
의,Josa,1,24
의,Josa,2,2
의,Josa,3,1
의,Josa,4,6
의,Josa,5,9
의,Josa,6,16
의,Josa,7,15
의,Josa,8,6
의,Josa,9,8
의,Josa,10,13
의,Noun,1,1
의,Noun,5,1
의,Noun,6,1
의,Noun,7,1
의,Noun,8,1
의,Noun,9,1
의,Noun,10,3
의리,Noun,10,1
의문,Noun,9,1
의미,Noun,5,1
의식,Noun,7,1
의외로,Adverb,6,1
이,Determiner,1,12
이,Determiner,2,1
이,Determiner,5,2
이,Determiner,6,1
이,Determiner,7,3
이,Determiner,8,1
이,Determiner,10,9
이,Foreign,1,1
이,Josa,1,64
이,Josa,2,6
이,Josa,3,3
이,Josa,4,9
이,Josa,5,33
이,Josa,6,30
이,Josa,7,25
이,Josa,8,32
이,Josa,9,15
이,Josa,10,37
이,Noun,1,12
이,Noun,2,1
이,Noun,3,1
이,Noun,4,2
이,Noun,5,3
이,Noun,6,2
이,Noun,7,3
이,Noun,8,2
이,Noun,9,3
이,Noun,10,1
이,Suffix,6,2
이,Suffix,7,1
이건,Noun,1,1
이건,Noun,4,2
이건,Noun,8,1
이겨,Verb,6,1
이겼냐,Verb,1,1
이고,Josa,1,1
이고,Josa,2,1
이고,Josa,6,1
이고,Josa,7,1
이고,Josa,9,1
이고,Josa,10,2
이구,Noun,7,1
이구나,Josa,10,1
이구만,Josa,8,1
이구만,Josa,10,1
이군,Noun,3,1
이기는,Verb,7,1
이기는거잖아,Verb,1,1
이기니까,Verb,5,1
이길,Verb,6,1
이길,Verb,7,1
이길수,Verb,2,1
이길수,Verb,4,1
이나,Josa,1,5
이나,Josa,5,1
이나,Josa,7,1
이나,Josa,10,1
이내,Noun,9,1
이냐,Josa,1,1
이냐,Josa,7,1
이네,Josa,1,1
이네,Josa,3,1
이네,Josa,7,1
이네,Josa,10,2
이네요,Verb,10,1
이니,Josa,1,1
이니까,Josa,10,1
이다,Josa,1,3
이다,Josa,5,4
이다,Josa,6,1
이다,Josa,7,2
이다,Josa,9,2
이다,Josa,10,2
이던,Josa,9,1
이도,Noun,5,2
이든,Josa,1,1
이따,Noun,6,1
이따,Noun,7,1
이딴,Modifier,4,1
이라,Josa,1,1
이라,Josa,6,1
이라,Josa,7,1
이라,Josa,8,1
이라,Verb,7,1
이라고,Josa,1,2
이라고,Josa,7,1
이라고는,Josa,6,1
이라곤,Josa,6,2
이라는,Josa,1,1
이라도,Josa,1,1
이라도,Josa,4,2
이라도,Josa,5,1
이라서,Josa,6,1
이란,Josa,1,1
이란,Josa,6,1
이랑,Josa,4,1
이랑,Josa,5,1
이랑,Josa,7,1
이랑,Josa,10,2
이래,Josa,10,1
이래서,Josa,1,1
이래저래,Adverb,8,1
이런,Adjective,1,1
이런,Adjective,2,1
이런,Adjective,5,1
이런,Adjective,7,1
이런,Adjective,10,1
이런,Modifier,1,1
이런,Modifier,7,1
이런거,Adjective,3,1
이럴래,Adjective,1,1
이렇게,Adverb,1,5
이렇게,Adverb,3,1
이렇게,Adverb,4,1
이렇게,Adverb,5,4
이렇게,Adverb,6,1
이렇게,Adverb,7,1
이렇게,Adverb,9,1
이렇다,Adjective,7,1
이로,Noun,4,1
이루,Noun,1,1
이르는,Verb,5,1
이름,Noun,6,1
이리,Adverb,5,1
이리,Adverb,10,1
이며,Josa,1,1
이면,Noun,7,1
이미,Adverb,5,2
이미지,Noun,6,1
이번,Noun,1,1
이번,Noun,4,1
이번,Noun,7,1
이번,Noun,10,4
이보,Noun,1,2
이뻐,Adjective,1,2
이뻐요,Adjective,6,1
이뻐요,Adjective,10,1
이뻐지네,Adjective,10,1
이뻤다,Adjective,10,1
이쁘고,Adjective,8,1
이쁘구만,Adjective,10,1
이쁘네,Adjective,10,3
이쁘네요,Adjective,8,1
이쁘다,Adjective,8,1
이상,Noun,1,3
이상,Noun,2,1
이상,Noun,8,2
이상,Noun,10,1
이상은,Noun,6,1
이상은,Noun,10,2
이상준,Noun,1,1
이상태,Noun,7,1
이상하면,Adjective,6,1
이상한지,Adjective,6,1
이서,Noun,6,1
이야,Josa,1,1
이야,Josa,5,1
이야,Josa,6,2
이야기,Noun,1,1
이야기,Noun,6,1
이야기,Noun,7,1
이야기,Noun,10,1
이어,Verb,10,1
이어가기,Verb,9,1
이어지는,Verb,10,2
이어지지도,Verb,4,1
이어진다,Verb,9,1
이었네,Verb,1,1
이었는데,Verb,10,1
이었다,Verb,1,1
이었다,Verb,7,1
이었다면,Verb,9,1
이었음,Eomi,7,1
이었음,Verb,1,1
이었지만,Verb,7,1
이에요,Josa,8,1
이에요,Josa,10,1
이유,Noun,1,3
이유,Noun,6,2
이유,Noun,7,1
이유,Noun,10,1
이전,Noun,6,1
이정,Noun,1,2
이정,Noun,4,1
이제,Noun,1,2
이제,Noun,7,1
이제,Noun,9,2
이제,Noun,10,5
이제껏,Noun,1,1
이제야,Noun,6,1
이제일,Noun,7,1
이지,Josa,10,1
이친,Noun,6,1
이틀,Noun,1,1
이하,Noun,5,1
이하,Noun,7,1
이해,Noun,7,2
이해,Noun,10,2
이후,Noun,1,2
이후,Noun,2,1
이후,Noun,6,1
이후,Noun,7,1
이후,Noun,9,1
이후,Noun,10,3
