형태소,품사,분류,카운트
바랬,Noun,10,1
바랬다,Noun,10,1
바로,Noun,9,1
바로,Noun,10,8
바른,Modifier,5,1
바를,Verb,10,1
바보,Noun,10,4
바빴나요,Adjective,10,1
바사라,Noun,10,4
바이크,Noun,9,1
바이크,Noun,10,2
바치,Noun,10,1
바치는,Verb,10,1
바친,Verb,10,2
바퀴,Noun,10,1
박,Noun,10,2
박수,Noun,9,1
박수,Noun,10,13
박았다,Verb,10,1
박주,Noun,10,1
박쥐,Noun,6,1
박쥐,Noun,10,1
박지훈,Noun,10,1
박진,Noun,10,2
박평,Noun,9,2
박평,Noun,10,24
박평식,Noun,10,1
박한,Adjective,10,1
박혔을,Verb,10,1
밖에,Josa,9,2
밖에,Josa,10,18
밖에는,Josa,10,1
밖엔,Josa,10,1
반,Modifier,9,1
반,Modifier,10,3
반,Noun,10,1
반갑다,Adjective,9,1
반대,Noun,10,1
반드시,Noun,10,1
반면,Noun,10,1
반영,Noun,10,1
반응,Noun,8,1
반전,Noun,6,1
반전,Noun,7,2
반전,Noun,8,3
반전,Noun,9,8
반전,Noun,10,21
반지,Noun,8,1
반지,Noun,9,2
반지,Noun,10,3
반지의제왕,Noun,10,2
반하게,Adjective,10,1
반함,Noun,10,1
반해,Adjective,10,1
받고,Verb,10,1
받는,Verb,8,1
받는,Verb,10,1
받는거,Verb,10,1
받던,Verb,9,1
받던,Verb,10,1
받든,Verb,10,2
받아,Verb,10,3
받아도,Verb,10,2
받아서,Verb,10,1
받아야,Verb,9,1
받았다,Verb,10,1
받았음,Verb,10,1
받은,Verb,9,1
받은,Verb,10,1
받을만,Verb,10,1
받을만한,Verb,10,1
받지만,Verb,10,1
발,Noun,10,4
발견,Noun,10,1
발리는,Verb,9,1
발목,Noun,9,1
발휘,Noun,9,1
발휘,Noun,10,1
밝혀졌는대,Verb,10,1
밥,Noun,10,2
밧줄,Noun,10,2
방,Noun,2,1
방,Noun,10,1
방금,Noun,10,3
방법,Noun,10,1
방사능오염,Noun,9,1
방식,Noun,9,1
방식,Noun,10,1
방영,Noun,10,4
방울,Noun,9,1
방울,Noun,10,1
방점,Noun,10,1
방해,Noun,10,1
방향,Noun,9,1
배,Noun,10,6
배경,Noun,10,1
배경음악,Noun,10,2
배드,Noun,10,1
배신,Noun,10,2
배역,Noun,10,2
배우,Noun,8,1
배우,Noun,9,7
배우,Noun,10,21
배우고와,Verb,9,1
배우도,Verb,10,2
배울지,Verb,10,1
배워야,Verb,10,1
배인은,Verb,10,1
배인이,Verb,10,1
배치,Noun,10,1
배트,Noun,10,10
배트맨,Noun,1,2
배트맨,Noun,6,3
배트맨,Noun,7,1
배트맨,Noun,8,14
배트맨,Noun,9,47
배트맨,Noun,10,293
배풀,Noun,6,1
백,Modifier,8,1
백,Suffix,8,1
백마,Noun,8,1
백병,Noun,10,1
백화점,Noun,9,1
뱃,Noun,10,1
버금,Noun,10,1
버려,Verb,10,1
버려서,Verb,10,1
버려진,Noun,8,1
버렸다,Verb,7,1
버렸다,Verb,9,1
버렸다,Verb,10,2
버리고,Verb,9,1
버리고,Verb,10,3
버리는,Verb,10,1
버리다,Verb,9,1
버리지,Verb,10,2
버린,Verb,9,1
버린,Verb,10,2
버린것이,Verb,9,1
버릴,Verb,10,3
버림,Verb,10,1
버전,Noun,10,1
버튼,Noun,9,1
버튼,Noun,10,3
벅차고,Adjective,9,1
벅차고,Adjective,10,1
벅차서,Adjective,10,1
벅차오르는,Adjective,10,1
벅차오른다,Adjective,9,2
벅차오른다,Adjective,10,2
벅찬,Adjective,10,1
번,Noun,9,6
번,Noun,10,54
번역,Noun,10,1
번역가,Noun,10,2
번은,Noun,10,9
번째,Suffix,10,7
번쩍,Noun,10,2
벌써,Noun,10,5
벌어,Verb,10,1
범,Noun,10,1
범죄,Noun,7,1
범죄,Noun,9,3
범죄자,Noun,6,1
범죄자,Noun,10,1
법,Noun,9,2
법,Noun,10,1
법정,Noun,10,1
벗어가는,Verb,10,1
벗어나지,Verb,9,1
벗으면,Verb,10,1
베니스,Noun,9,1
베드,Noun,10,2
베를린,Noun,10,1
베리,Noun,10,2
베스트,Noun,10,6
베인,Noun,1,1
베인,Noun,4,1
베인,Noun,6,1
베인,Noun,7,5
베인,Noun,8,5
베인,Noun,9,25
베인,Noun,10,48
베인마,Verb,10,1
베일,Noun,7,1
베일,Noun,8,2
베일,Noun,9,8
베일,Noun,10,68
베트,Noun,10,1
베트맨,Noun,4,1
베트맨,Noun,8,3
베트맨,Noun,9,9
베트맨,Noun,10,27
베트멘,Noun,10,1
벤,Verb,8,1
벤,Verb,10,1
벽,Noun,10,2
벽꿍,Noun,9,2
별,Modifier,9,2
별,Modifier,10,6
별,Noun,8,1
별,Noun,9,1
별,Noun,10,1
별거,Noun,5,1
별로,Noun,7,2
별로,Noun,8,1
별로,Noun,9,1
별로,Noun,10,9
별루,Noun,10,1
병맛,Noun,10,1
병적,Noun,10,1
보,Noun,7,1
보,Noun,8,1
보,Noun,9,1
보,Noun,10,3
보거,Verb,10,1
보거라,Verb,10,1
보게,Verb,10,12
보게되,Verb,10,1
보겠는가,Verb,10,1
보겠다,Verb,10,1
보겠더라,Verb,10,1
보고,Noun,7,2
보고,Noun,8,2
보고,Noun,9,6
보고,Noun,10,80
보고,Verb,10,1
보고나니,Verb,10,2
보고나면,Verb,10,1
보고나서,Verb,8,1
보고나서,Verb,9,1
보고나서,Verb,10,5
보고또보고,Noun,10,1
보고말해,Verb,10,1
보고싶다,Verb,9,1
보고싶다,Verb,10,4
보고싶습니다,Verb,10,1
보고싶어오,Verb,10,1
보고싶어요,Verb,10,1
보고싶은,Verb,10,1
보고싶은데,Verb,10,1
보고싶을,Verb,10,1
보고와서,Verb,10,1
보고왔는데,Verb,10,1
보고왔다,Verb,10,1
보고이건대,Verb,10,1
보고있다,Verb,10,2
보고있던게,Verb,10,1
보고있었던,Verb,10,1
보고퍼,Verb,9,1
보곤,Verb,10,1
보구,Noun,10,1
보기,Noun,1,1
보기,Noun,7,1
보기,Noun,8,1
보기,Noun,9,3
보기,Noun,10,12
보기나하고,Verb,10,1
보긴,Verb,10,4
보길,Verb,10,3
보길잘,Verb,10,1
보나,Noun,9,1
보나,Noun,10,1
보내기,Verb,10,1
보내는,Verb,10,1
보내는것,Verb,10,1
보네,Verb,10,1
보네고,Verb,10,1
보네요,Verb,10,1
보놀,Noun,10,1
보는,Verb,9,3
보는,Verb,10,18
보는거,Verb,9,1
보는거지만,Verb,10,1
보는건,Verb,10,1
보는것,Verb,7,1
보는게,Verb,10,1
보는내내,Verb,9,1
보는내내,Verb,10,6
보는데,Verb,10,6
보는지,Verb,9,1
보니,Verb,8,2
보니,Verb,9,2
보니,Verb,10,10
보다,Josa,1,1
보다,Josa,5,1
보다,Josa,7,3
보다,Josa,8,4
보다,Josa,9,15
보다,Josa,10,62
보다,Verb,9,1
보다,Verb,10,7
보다가,Verb,7,1
보다가,Verb,9,1
보다가,Verb,10,3
보다는,Josa,6,1
보다는,Josa,7,1
보다는,Josa,8,2
보다는,Josa,9,5
보다는,Josa,10,15
보다니,Verb,9,1
보다니,Verb,10,4
보다도,Josa,6,1
보다도,Josa,7,1
보다도,Josa,10,5
보단,Josa,7,1
보단,Josa,8,3
보단,Josa,9,7
보단,Josa,10,14
보답,Noun,10,1
보던,Verb,10,1
보라,Noun,10,3
보람,Noun,9,1
보람,Noun,10,1
보러,Verb,10,2
보면,Verb,8,3
보면,Verb,9,7
보면,Verb,10,29
보면서,Verb,9,4
보면서,Verb,10,10
보면안다,Verb,10,1
보배,Noun,10,1
보삼,Noun,10,1
보상,Noun,10,1
보세요,Verb,10,7
보셈,Verb,10,5
보셔,Verb,10,1
보소,Verb,10,1
보스,Noun,8,1
보스,Noun,10,2
보시,Noun,10,1
보시겠네요,Verb,10,1
보시길,Verb,10,3
보았는데,Verb,9,1
보았다,Verb,7,1
보았다,Verb,9,1
보았다,Verb,10,4
보았던건,Verb,10,1
보았습니다,Verb,8,1
보았습니다,Verb,9,1
보았을,Verb,9,1
보여야,Verb,9,1
보여주는,Verb,9,1
보여주는,Verb,10,4
보여주는거,Verb,10,1
보여주니까,Verb,10,1
보여주실,Verb,10,1
보여주었다,Verb,9,1
보여주었을,Verb,10,1
보여준,Verb,8,2
보여준,Verb,10,4
보여준다,Verb,7,1
보여준다,Verb,10,1
보여줄,Verb,9,1
보여줘,Verb,10,1
보여줘서,Verb,10,1
보여줬다,Verb,10,2
보였다,Verb,9,2
보였다,Verb,10,1
보였다면,Verb,10,1
보였지만,Verb,9,1
보이,Noun,8,1
보이,Noun,10,1
보이듯,Verb,10,1
보이지,Noun,10,1
보인다,Verb,10,1
보일수있는데,Verb,10,1
보자면,Verb,9,2
보좌,Noun,8,1
보지,Noun,9,1
보지,Noun,10,5
보지못,Verb,10,1
보통,Noun,9,1
보통,Noun,10,2
보호,Noun,10,1
보호대,Noun,10,1
보호자,Noun,10,1
복,Noun,10,1
복귀,Noun,8,1
복습,Noun,9,1
복잡해졌다,Adjective,8,1
본,Modifier,8,3
본,Modifier,9,1
본,Modifier,10,14
본,Verb,9,2
본,Verb,10,36
본가,Noun,10,1
본거,Verb,10,1
본거까지,Verb,10,1
본거냐,Verb,10,1
본건,Verb,10,2
본것,Verb,10,4
본것도,Verb,10,1
본게,Verb,9,1
본게,Verb,10,16
본나는,Verb,10,1
본다,Verb,9,1
본다,Verb,10,9
본다는게,Verb,10,2
본다면,Verb,8,2
본다면,Verb,10,1
본듯,Verb,10,5
본명,Noun,9,1
본명,Noun,10,2
본성,Noun,10,1
본인,Noun,8,1
본인,Noun,9,1
본적,Noun,10,3
본질,Noun,10,1
볼,Noun,7,1
볼,Noun,8,2
볼,Noun,9,3
볼,Noun,10,20
볼거다,Verb,10,1
볼거리,Noun,7,1
볼거리,Noun,9,2
볼거리,Noun,10,2
볼것,Verb,10,3
볼까,Verb,10,1
볼때,Noun,9,3
볼때,Noun,10,19
볼땐,Noun,10,1
볼수,Verb,9,1
볼수,Verb,10,6
볼수도,Verb,10,1
볼수록,Verb,9,1
볼수록,Verb,10,4
볼수있는,Verb,10,2
볼수있다,Verb,10,1
볼수있다니,Verb,10,1
볼수있어서,Verb,10,1
볼순,Noun,10,1
볼줄,Verb,10,1
봄,Noun,7,1
봄,Noun,10,9
봅니다,Verb,10,1
봉,Noun,10,1
봉하,Noun,9,1
봉하,Noun,10,1
봐,Verb,7,1
봐,Verb,8,2
봐,Verb,10,17
봐가지고,Verb,10,1
봐도,Verb,9,5
봐도,Verb,10,99
봐두,Verb,10,1
봐라,Verb,9,1
봐라,Verb,10,10
봐서,Verb,8,1
봐서,Verb,10,8
봐야,Verb,10,8
봐야겠다,Verb,10,1
봐야겠어요,Verb,10,1
봐야되,Verb,10,1
봐야지,Verb,10,2
봐오,Verb,10,1
봐요,Verb,10,1
봐줄만,Verb,10,1
봐줘,Verb,10,1
봣,Noun,10,4
봣는데,Noun,10,1
봣다,Noun,10,1
봣다는,Noun,10,1
봣습니,Noun,10,2
봣어,Noun,10,2
봤,Verb,7,1
봤,Verb,10,1
봤고,Verb,10,2
봤나,Verb,10,1
봤나보다,Verb,8,1
봤냐,Verb,10,1
봤네요,Verb,9,1
봤네요,Verb,10,2
봤는가,Verb,10,2
봤는데,Verb,8,1
봤는데,Verb,9,4
봤는데,Verb,10,21
봤는데도,Verb,10,5
봤는데이게,Verb,10,1
봤는지,Verb,10,2
봤다,Verb,7,1
봤다,Verb,8,1
봤다,Verb,10,20
봤다가,Verb,10,1
봤다는,Verb,10,1
봤다는거,Verb,10,1
봤다는게,Verb,9,1
봤다는게,Verb,10,4
봤다니,Verb,10,2
봤다면,Verb,7,2
봤다면,Verb,10,4
봤더니,Verb,10,1
봤던,Verb,10,11
봤던거와는,Verb,9,1
봤던것,Verb,10,1
봤던게,Verb,10,1
봤습니다,Verb,8,1
봤습니다,Verb,10,4
봤어야,Verb,10,2
봤어요,Verb,9,1
봤어요,Verb,10,7
봤었는데,Verb,10,3
봤으면,Verb,10,1
봤을,Verb,10,6
봤을까,Verb,10,7
봤을까요,Verb,10,1
봤음,Verb,9,2
봤음,Verb,10,6
봤자,Verb,10,1
봤지,Verb,10,1
봤지만,Verb,9,1
봤지만,Verb,10,5
부,Noun,7,1
부,Noun,9,5
부,Noun,10,10
부각,Noun,8,1
부각,Noun,9,1
부끄러울,Adjective,10,1
부끄럽습니다,Adjective,10,1
부담,Noun,9,2
부담,Noun,10,2
부드럽게,Adjective,10,2
부들,Noun,9,1
부딪히던,Verb,10,1
부러,Noun,10,1
부러져도,Verb,10,1
부럽지,Adjective,9,1
부럽지,Adjective,10,1
부르,Verb,8,1
부르,Verb,10,2
부를,Verb,10,1
부리지말고말하는것,Verb,10,1
부모,Noun,10,1
부모님,Noun,10,1
부분,Noun,6,1
부분,Noun,9,4
부분,Noun,10,12
부상,Noun,10,1
부서지고,Verb,10,1
부수,Noun,10,1
부영,Noun,10,1
부응,Noun,10,1
부자연스러운게,Adjective,9,1
부작,Noun,6,1
부작,Noun,8,4
부작,Noun,9,9
부작,Noun,10,40
부작용,Noun,9,1
부재,Noun,9,2
부재,Noun,10,1
부정,Noun,10,1
부정부패,Noun,9,1
부정부패,Noun,10,1
부제,Noun,9,1
부족,Noun,9,1
부족하고,Adjective,10,2
부족하다,Adjective,6,1
부족하다,Adjective,10,5
부족하다고,Adjective,10,1
부족하지,Adjective,9,1
부족하지도,Adjective,8,1
부족하지만,Adjective,9,2
부족하지만,Adjective,10,3
부족한,Adjective,8,2
부족한,Adjective,10,4
부족한건,Adjective,10,1
부족한면도,Adjective,10,1
부족할,Adjective,10,1
부족할지라도,Adjective,10,1
부족함,Noun,7,1
부족함,Noun,8,2
부족함,Noun,9,2
부족해,Adjective,10,1
부족해도,Adjective,10,1
부족했을지도,Adjective,10,1
부진해지는데,Adjective,10,1
부치기,Verb,9,1
부치다니,Verb,9,1
부터,Josa,7,1
부터,Josa,8,2
부터,Josa,9,1
부터,Josa,10,23
부터,Noun,9,1
부터,Noun,10,1
부패,Noun,9,1
부패한,Adjective,10,3
부하,Noun,8,1
부하,Noun,10,1
부활,Noun,7,1
부활,Noun,8,1
부활,Noun,10,3
부흥,Noun,9,1
분,Noun,10,5
분노,Noun,9,1
분들,Suffix,10,1
분리,Noun,10,1
분명,Noun,9,2
분명,Noun,10,2
분명하다,Adjective,8,1
분명하다,Adjective,10,4
분명하지만,Adjective,9,1
분명히,Adjective,10,3
분배,Noun,8,1
분야,Noun,10,3
분위기,Noun,8,3
분위기,Noun,9,1
분위기,Noun,10,7
분투,Noun,10,1
불가,Noun,8,1
불가능할,Adjective,10,1
불가피하고,Adjective,9,1
불가피하다,Adjective,9,1
불과,Noun,7,1
불구,Noun,8,1
불구,Noun,10,4
불닭볶음면,Noun,10,1
불리,Noun,10,1
불만,Noun,9,1
불멸,Noun,10,1
불문,Noun,10,1
불쌍한,Adjective,10,1
불쌍해,Adjective,10,1
불어주는,Verb,10,1
불타고,Adjective,10,1
붕괴,Noun,10,1
붙는데,Verb,9,1
붙지만,Verb,10,1
븅맛같,Noun,10,1
브금,Noun,10,1
브루스,Noun,8,1
브루스,Noun,9,4
브루스,Noun,10,35
브이포벤데타,Noun,10,1
블,Noun,10,4
블록버스터,Noun,7,1
블록버스터,Noun,8,1
블록버스터,Noun,9,1
블록버스터,Noun,10,8
블루레이,Noun,10,1
비,Noun,5,1
비,Noun,7,1
비,Noun,9,5
비,Noun,10,3
비견,Noun,10,1
비교,Noun,8,3
비교,Noun,9,2
비교,Noun,10,21
비극,Noun,10,1
비긴,Noun,10,2
비긴즈,Noun,5,1
비긴즈,Noun,8,3
비긴즈,Noun,9,6
비긴즈,Noun,10,32
비록,Noun,10,5
비방,Noun,9,1
비벼,Verb,10,2
비웃엇다,Verb,10,1
비주,Noun,9,1
비중,Noun,8,1
비중,Noun,9,1
비중,Noun,10,3
비쥬,Noun,5,1
비춰질,Verb,10,1
비판,Noun,10,1
비팬,Noun,10,1
비하면,Verb,7,1
비해,Verb,7,2
비해,Verb,8,6
비해,Verb,9,8
비해,Verb,10,12
비행기,Noun,10,1
비현실적,Noun,8,1
비현실적,Noun,10,2
빈자리,Noun,9,1
빌딩,Noun,10,1
빌런,Noun,6,1
빌런,Noun,7,2
빌런,Noun,9,3
빌런,Noun,10,4
빙의,Noun,10,1
빛,Noun,10,3
빛나게하는,Verb,10,1
빛나도록,Verb,8,1
빛나서,Verb,9,1
빠,Noun,10,1
빠돌이,Noun,10,1
빠르게,Adjective,10,1
빠르네,Adjective,10,1
빠른,Adjective,10,1
빠져나오던,Verb,10,1
빠져나올,Verb,10,1
빠져들거,Verb,10,1
빠져들기,Verb,9,1
빠져들었던,Verb,9,1
빠져듬,Noun,10,1
빠졌습니다,Verb,10,1
빠지게,Verb,10,2
빠지고,Verb,8,1
빠지는,Verb,9,1
빠지는게,Verb,10,1
빠진,Verb,5,1
빠진,Verb,10,2
빠진게,Verb,10,1
빠진다는,Verb,9,1
빠짐,Verb,10,1
빨,Noun,10,1
빨리,Adverb,10,2
빵,Noun,9,1
빵빵,Noun,10,2
빼고,Verb,10,1
빼고는,Foreign,7,1
빼고는,Verb,9,1
빼낼,Noun,10,1
빼면,Verb,10,1
빼앗겨,Verb,10,1
빼앗겼다면,Verb,10,1
뺄게,Verb,10,1
뺐지,Verb,10,1
뻔,Noun,10,3
뻔하게,Adjective,10,1
뻔한,Adjective,9,2
뻔한,Adjective,10,1
뻔해다,Adjective,10,1
뻔했는데,Adjective,10,1
뻔했다,Adjective,10,2
뼈,Noun,10,1
뽐내고,Verb,10,1
뽑,Verb,10,1
뽑겠다,Verb,8,1
뽑아,Verb,9,1
뽑아,Verb,10,1
뽑으라면,Verb,8,1
뾰족,Adverb,10,1
뿐,Noun,8,1
뿐,Noun,9,6
뿐,Noun,10,22
뿐,Suffix,8,1
뿐,Suffix,9,1
뿐,Suffix,10,5
뿐더러,Noun,10,1
뿐일듯,Adjective,10,1
뿐입니다,Adjective,10,3
사,Noun,10,1
사가,Noun,10,2
사고,Noun,8,1
사나이,Noun,9,1
사단,Noun,10,1
사들이,Verb,9,1
사라져도,Verb,8,1
사라져라,Verb,10,1
사라져서,Verb,10,1
사라졌지만,Verb,10,1
사라지다,Verb,9,1
사라지다,Verb,10,1
사라지지,Verb,9,1
사라지지,Verb,10,1
사라질,Verb,9,1
사람,Noun,5,1
사람,Noun,6,1
사람,Noun,7,1
사람,Noun,8,3
사람,Noun,9,6
사람,Noun,10,36
사랑,Noun,9,3
사랑,Noun,10,13
사례,Noun,10,9
사로잡은,Verb,10,1
사명,Noun,10,1
사상,Noun,10,2
사세요,Verb,10,1
사실,Noun,9,1
사실,Noun,10,3
사실이였다,Verb,10,1
사악하다는것을,Adjective,10,1
사연,Noun,10,1
사용,Noun,10,1
사운드,Noun,9,1
사운드,Noun,10,2
사유,Noun,9,1
사이드,Noun,10,1
사임,Noun,8,1
사적,Noun,9,1
사적,Noun,10,1
사하나,Noun,10,1
사회,Noun,8,1
사회,Noun,9,1
사회,Noun,10,1
산,Noun,10,1
산다,Noun,10,1
산뜻한,Adjective,10,1
산만함은,Adjective,7,1
산전수전,Noun,10,1
살,Noun,10,6
살고싶고,Verb,10,1
살고자,Verb,9,1
살려,Verb,10,2
살리,Verb,10,1
살리고,Verb,8,1
살리고,Verb,10,1
살리기,Verb,10,1
살리는,Verb,10,1
살린,Verb,10,2
살면서,Verb,10,3
살상,Noun,10,1
살수,Noun,8,1
살아남은,Verb,10,1
살아남음,Verb,10,1
살아라,Verb,10,1
살아있네,Verb,10,1
살아있다,Verb,9,1
살아있다,Verb,10,1
살아있었으면,Verb,9,1
살아있을거란,Verb,10,1
살았던,Verb,10,1
살인,Noun,10,1
살짝,Noun,8,2
살짝,Noun,9,3
살짝,Noun,10,3
살해,Noun,10,1
삶,Noun,9,1
삶,Noun,10,7
삶아도,Verb,10,1
삼류,Noun,10,1
삼부작,Noun,7,1
삼부작,Noun,8,2
삼부작,Noun,10,6
삼성,Noun,10,1
삼아,Verb,9,1
삼파전,Noun,10,1
상,Suffix,9,1
상,Suffix,10,4
상공,Noun,10,1
상관,Noun,10,1
상관없지,Adjective,10,1
상당히,Adjective,9,1
상당히,Adjective,10,1
상대,Noun,9,1
상대,Noun,10,2
상미,Noun,9,1
상미,Noun,10,1
상상,Noun,8,1
상상,Noun,10,3
상상력,Noun,10,2
상업성,Noun,10,1
상영,Noun,8,1
상영,Noun,10,5
상위,Noun,10,1
상적,Noun,10,1
상징,Noun,9,1
상징,Noun,10,6
상처,Noun,10,1
상태,Noun,9,1
상태,Noun,10,3
상황,Noun,9,1
새,Modifier,10,3
새,Noun,10,3
새끼,Noun,10,2
새더라,Verb,10,1
새도,Verb,8,1
새로운,Adjective,9,3
새로운,Adjective,10,9
새롭다,Adjective,10,3
새벽,Noun,10,2
색깔,Noun,10,2
색스,Noun,9,1
색안경,Noun,10,1
생,Noun,10,7
생각,Noun,6,1
생각,Noun,7,2
생각,Noun,8,2
생각,Noun,9,16
생각,Noun,10,65
생각나서,Verb,10,1
생겨가지고,Verb,10,1
생겨서,Verb,10,1
생겼다,Verb,10,1
생긴,Verb,10,1
생긴건,Verb,10,1
생긴다,Verb,7,1
생길,Verb,9,1
생생하게,Adjective,10,1
생생하다,Adjective,10,1
생애,Noun,9,1
생애,Noun,10,3
생전,Noun,10,1
서,Josa,8,1
서,Josa,9,2
서,Josa,10,25
서,Modifier,10,3
서,Verb,10,1
서글프고,Adjective,9,1
서는,Verb,6,1
서는,Verb,10,2
서도,Noun,10,1
서른,Modifier,10,1
서사,Noun,10,1
서사시,Noun,9,1
서사시,Noun,10,3
서야,Verb,10,9
서인,Noun,10,1
서투른,Adjective,9,1
서해,Noun,10,1
섞인,Verb,10,1
선,Noun,7,1
선,Noun,9,2
선,Noun,10,15
선동,Noun,10,2
선물,Noun,10,1
선보여주었다,Verb,10,1
선비,Noun,10,1
선수,Noun,10,1
선의,Noun,10,1
선입견,Noun,10,1
선택,Noun,9,3
선택,Noun,10,3
선호,Noun,10,1
설,Noun,10,1
설득,Noun,10,1
설레게,Adjective,10,1
설레다니,Adjective,10,1
설레이는,Adjective,10,1
설명,Noun,2,1
설명,Noun,9,1
설명,Noun,10,5
설정,Noun,7,1
설정,Noun,9,2
설정,Noun,10,1
섬세한,Adjective,10,1
섭섭하네요,Adjective,9,1
성,Noun,10,2
성,Suffix,7,1
성,Suffix,8,1
성,Suffix,9,3
성,Suffix,10,7
성격,Noun,10,2
성공한것,Adjective,10,1
성과,Noun,9,1
성과,Noun,10,3
성능,Noun,10,1
성은,Noun,10,1
성의,Noun,10,1
성인,Noun,7,1
성인,Noun,10,1
성장,Noun,9,1
성장,Noun,10,2
성장하고,Adjective,10,1
성장할,Adjective,10,1
성찰,Noun,10,1
성취,Noun,10,2
성폭행,Noun,10,1
성하게,Adjective,10,1
섴,Noun,9,1
세,Modifier,10,4
세,Noun,10,4
세계,Noun,10,4
세계관,Noun,10,1
세기,Noun,10,4
세대,Noun,7,1
세대,Noun,10,3
세력,Noun,9,2
세련된,Adjective,10,1
세번,Noun,10,7
세상,Noun,9,2
세상,Noun,10,13
세얼간이,Noun,10,1
세워진,Verb,10,1
세일러문,Noun,10,1
세지,Noun,10,1
셀,Noun,10,1
셈,Noun,10,2
셉,Verb,8,1
셉,Verb,9,1
셉,Verb,10,1
셉고든,Verb,10,3
셧,Noun,10,1
셰,Noun,10,1
소,Modifier,9,1
소,Modifier,10,2
소년,Noun,10,1
소라,Noun,9,1
소름,Noun,8,1
소름,Noun,9,5
소름,Noun,10,63
소름끼치게,Verb,10,1
소름끼치는,Verb,10,2
소름끼친,Verb,10,1
소름끼친다,Verb,10,1
소름끼침,Verb,7,1
소리,Noun,9,1
소리,Noun,10,10
소박해,Adjective,10,1
소시오패스,Noun,10,1
소식,Noun,10,1
소원,Noun,9,1
소원,Noun,10,2
소장,Noun,10,1
소재,Noun,6,1
소재,Noun,9,1
소재,Noun,10,2
소중함과,Adjective,9,1
소화,Noun,9,1
소화,Noun,10,3
속,Modifier,10,1
속,Noun,9,1
속,Noun,10,13
속편,Noun,7,1
속편,Noun,8,1
속편,Noun,9,1
속편,Noun,10,5
손,Noun,10,2
손가락,Noun,10,1
손색,Noun,8,2
손색,Noun,10,7
솔,Noun,7,1
솔,Noun,10,2
솔직히,Adjective,7,2
솔직히,Adjective,9,2
솔직히,Adjective,10,9
쇼생크탈출,Noun,10,2
수,Modifier,9,1
수,Noun,5,1
수,Noun,8,3
수,Noun,9,11
수,Noun,10,68
수가,Noun,9,1
수가,Noun,10,8
수고,Noun,10,2
수능,Noun,10,1
수도,Noun,7,2
수도,Noun,9,2
수도,Noun,10,5
수록,Noun,10,1
수많은,Adjective,10,1
수미,Noun,10,1
수상했다면,Adjective,10,1
수습,Noun,9,1
수십,Modifier,10,1
수어,Noun,10,1
수없이,Adverb,10,2
수작,Noun,7,1
수작,Noun,8,1
수작,Noun,9,5
수작,Noun,10,8
수준,Noun,6,1
수준,Noun,10,7
수줍오,Adjective,10,1
수천,Noun,10,1
수트,Noun,9,1
수퍼히어로,Noun,9,1
수퍼히어로,Noun,10,1
순,Modifier,10,2
순,Noun,1,1
순,Noun,10,3
순간,Noun,5,1
순간,Noun,10,3
순다,Noun,9,1
순삭,Noun,10,1
순서,Noun,10,1
순서대로,Noun,8,1
순서대로,Noun,10,2
순애보,Noun,8,1
순정,Noun,9,1
순정,Noun,10,1
술,Noun,6,1
술,Noun,7,1
술,Noun,8,1
술,Noun,9,1
술,Noun,10,3
술안주,Noun,10,1
숨,Noun,8,1
숨,Noun,10,1
숨겨진,Verb,10,1
숨막히게,Adjective,10,2
숨쉰다,Verb,10,1
숨어,Verb,10,1
숭고하고,Adjective,8,1
숭고한,Adjective,9,1
숭고함은,Adjective,10,1
쉬,Noun,10,1
쉬운데,Adjective,10,1
쉬워,Adjective,10,1
쉴수,Verb,10,1
쉽게,Verb,9,1
쉽게,Verb,10,1
쉽다,Verb,10,1
쉽지,Verb,9,1
쉽지,Verb,10,1
쉽지만,Verb,9,1
슈트,Noun,8,1
슈퍼,Noun,10,1
슈퍼맨,Noun,9,1
슈퍼맨,Noun,10,9
슈퍼히어로,Noun,10,8
스,Noun,10,1
스나이더,Noun,10,1
스러,Adjective,8,1
스러,Adjective,10,1
스러운,Josa,9,1
스러운,Josa,10,3
스러울,Adjective,9,1
스런,Josa,10,1
스럽게,Josa,10,1
스럽다,Adjective,7,1
스럽다,Adjective,10,3
스럽다는건,Adjective,8,1
스럽지,Josa,10,1
스름,Noun,10,1
스릴,Noun,9,1
스릴,Noun,10,1
스릴러물,Noun,7,1
스마트폰,Noun,10,1
스스로,Noun,10,2
스승,Noun,10,1
스웨이드,Noun,10,1
스웨인,Noun,8,1
스웨인,Noun,10,2
스캐일,Noun,10,1
스케일,Noun,9,7
스케일,Noun,10,21
스퀀스,Noun,8,1
스크린,Noun,9,1
스크린,Noun,10,1
스크린쿼터,Noun,10,1
스타,Noun,10,1
스타워즈,Noun,9,1
스타트,Noun,10,1
스텝,Noun,10,1
스토리,Noun,7,1
스토리,Noun,8,2
스토리,Noun,9,9
스토리,Noun,10,45
스토퍼,Noun,10,1
스톰,Noun,10,1
스트라,Noun,10,1
스틸,Noun,10,1
스파이더맨,Noun,10,2
스페타클,Noun,10,1
스펙,Noun,10,1
스포일러,Noun,7,1
스포일러,Noun,8,1
스포일러,Noun,9,2
스포일러,Noun,10,5
스피커,Noun,10,1
슨,Noun,8,1
슨,Noun,9,1
슨,Noun,10,1
슬슬,Noun,10,1
슬프고,Adjective,10,1
슬프다,Adjective,10,6
슬프며,Adjective,10,1
슬프지만,Adjective,10,2
